inner_x,inner_y,inner_z,outer_x,outer_y,outer_z
710326.8061,5590511.866,369.3500061,710321.1222,5590504.256,369.6700134
710323.7432,5590513.856,369.2399902,710318.537,5590505.889,369.5499878
710321.0692,5590515.594,369.1000061,710315.832,5590507.58,369.4849854
710318.3951,5590517.331,368.9849854,710313.1198,5590509.259,369.3299866
710315.7211,5590519.069,368.9100037,710310.4077,5590510.938,369.2049866
710313.047,5590520.807,368.7449951,710307.6955,5590512.618,369.0650024
710310.373,5590522.544,368.6799927,710304.9833,5590514.297,368.9750061
710307.6989,5590524.282,368.5899963,710302.2712,5590515.977,368.8599854
710305.0249,5590526.02,368.4649963,710299.559,5590517.656,368.730011
710302.3573,5590527.753,368.3999939,710296.8445,5590519.337,368.6749878
710299.738,5590529.463,368.3049927,710294.1178,5590521.036,368.5599976
710297.1372,5590531.215,368.2049866,710291.4306,5590522.79,368.4500122
710294.4923,5590532.996,368.1000061,710288.76,5590524.534,368.3699951
710291.8474,5590534.778,368.0299988,710286.0894,5590526.277,368.2449951
710289.2025,5590536.559,367.9349976,710283.4188,5590528.021,368.2349854
710286.5575,5590538.341,367.8599854,710280.7482,5590529.764,368.0700073
710283.9126,5590540.122,367.75,710278.0776,5590531.508,368.0499878
710281.2677,5590541.904,367.6799927,710275.407,5590533.251,367.9049988
710278.6228,5590543.685,367.5899963,710272.7364,5590534.995,367.8200073
710275.9779,5590545.467,367.519989,710270.0658,5590536.738,367.8299866
710273.333,5590547.248,367.4549866,710267.3964,5590538.484,367.730011
710270.6881,5590549.03,367.375,710264.757,5590540.273,367.6199951
710268.0432,5590550.811,367.3099976,710262.1176,5590542.063,367.5599976
710265.3983,5590552.593,367.2099915,710259.4782,5590543.852,367.5050049
710262.7534,5590554.374,367.1700134,710256.8388,5590545.642,367.5450134
710260.1085,5590556.156,367.1000061,710254.1994,5590547.432,367.4500122
710257.4592,5590557.94,367.0400085,710251.5619,5590549.22,367.3599854
710254.8043,5590559.723,366.9849854,710248.9256,5590551.008,367.2999878
710252.1522,5590561.5,366.9500122,710246.3079,5590552.827,367.2399902
710249.503,5590563.275,366.8699951,710243.7251,5590554.7,367.2399902
710246.8538,5590565.05,366.7999878,710241.1424,5590556.574,367.1400146
710244.2046,5590566.825,366.730011,710238.5596,5590558.448,367.0650024
710241.553,5590568.602,366.6350098,710235.9777,5590560.321,367.0150146
710238.8955,5590570.379,366.6199951,710233.3972,5590562.193,367.0100098
710236.2381,5590572.152,366.605011,710230.8156,5590564.066,366.980011
710233.6128,5590573.902,366.605011,710228.2245,5590565.946,366.9249878
710231.3165,5590575.434,366.5499878,710225.5423,5590567.891,366.894989
710229.2302,5590577.239,366.5549927,710223.0159,5590570.032,366.8649902
710226.845,5590579.303,366.5599976,710220.6501,5590572.184,366.8200073
710224.5569,5590581.283,366.5799866,710218.2595,5590574.359,366.8399963
710222.5598,5590583.171,366.5599976,710215.8159,5590576.582,366.7799988
710220.5972,5590585.323,366.5499878,710213.3915,5590578.787,366.7900085
710218.4499,5590587.678,366.5299988,710211.3002,5590581.193,366.7099915
710216.3654,5590589.964,366.4599915,710209.2231,5590583.648,366.75
710214.5985,5590592.002,366.4200134,710207.0762,5590586.186,366.7399902
710213.0047,5590594.295,366.4599915,710204.9359,5590588.715,366.7200012
710211.1863,5590596.911,366.4899902,710202.8703,5590591.16,366.7250061
710209.3679,5590599.527,366.4849854,710201.2091,5590593.885,366.75
710207.5816,5590602.096,366.4899902,710199.5386,5590596.624,366.7749939
710206.0577,5590604.33,366.4450073,710197.8045,5590599.469,366.7600098
710204.8166,5590606.77,366.480011,710196.2171,5590602.382,366.7900085
710203.3831,5590609.587,366.5150146,710194.9052,5590605.296,366.7650146
710202.0334,5590612.24,366.5,710193.5735,5590608.253,366.7999878
710200.9337,5590614.742,366.5650024,710192.2186,5590611.262,366.8500061
710199.9264,5590617.509,366.4949951,710190.9531,5590614.258,366.8450012
710198.8372,5590620.501,366.5650024,710189.9369,5590617.277,366.8599854
710197.7801,5590623.405,366.5700073,710188.9126,5590620.319,366.8900146
710196.933,5590625.93,366.605011,710187.8527,5590623.468,366.8900146
710196.3618,5590628.63,366.6900024,710186.7932,5590626.615,366.9649963
710195.7029,5590631.745,366.7149963,710186.2254,5590629.749,366.9949951
710195.0805,5590634.687,366.6749878,710185.6708,5590632.938,367.0050049
710194.6227,5590637.515,366.7399902,710185.1098,5590636.165,367.0899963
710194.2503,5590640.536,366.8049927,710184.5566,5590639.346,367.1199951
710193.8757,5590643.576,366.7999878,710184.147,5590642.542,367.1600037
710193.626,5590646.347,366.855011,710184.1177,5590645.852,367.1700134
710193.5843,5590649.252,366.9200134,710184.0889,5590649.114,367.230011
710193.5409,5590652.276,366.9549866,710184.0604,5590652.342,367.2900085
710193.6257,5590655.208,367.0599976,710184.1106,5590655.595,367.3299866
710193.7906,5590658.297,367.0700073,710184.3201,5590658.797,367.394989
710193.9574,5590661.422,367.1600037,710184.5289,5590661.989,367.4700012
710194.1058,5590664.085,367.2149963,710184.746,5590665.308,367.519989
710194.6528,5590666.706,367.2482605,710185.2919,5590668.588,367.5950012
710195.2941,5590669.778,367.3450012,710185.8867,5590671.73,367.6499939
710195.9392,5590672.869,367.4299927,710186.4806,5590674.866,367.7200012
710196.5252,5590675.637,367.480011,710187.2206,5590678.073,367.7999878
710197.3822,5590678.345,367.5249939,710188.1887,5590681.214,367.8900146
710198.3379,5590681.365,367.6000061,710189.1278,5590684.262,367.9599915
710199.2985,5590684.401,367.6600037,710190.0655,5590687.305,368.019989
710200.2591,5590687.437,367.7399902,710191.0203,5590690.343,368.0899963
710201.219,5590690.471,367.8399963,710192.0126,5590693.369,368.1799927
710202.1674,5590693.461,367.9599915,710193.009,5590696.409,368.269989
710203.1526,5590696.443,368.0400085,710194.0052,5590699.447,368.394989
710204.1517,5590699.466,368.1400146,710194.9972,5590702.473,368.4200134
710205.1508,5590702.489,368.1950073,710196.0163,5590705.49,368.5299988
710206.15,5590705.513,368.3099976,710197.0649,5590708.497,368.6199951
710207.1491,5590708.536,368.4049988,710198.1136,5590711.504,368.6950073
710208.1482,5590711.56,368.5150146,710199.1623,5590714.511,368.8200073
710209.1337,5590714.542,368.6300049,710200.2148,5590717.53,368.9500122
710210.1499,5590717.5,368.7250061,710201.2684,5590720.551,368.980011
710211.191,5590720.495,368.8500061,710202.3123,5590723.563,369.0899963
710212.2365,5590723.503,368.8900146,710203.3058,5590726.589,369.1749878
710213.282,5590726.511,369.0249939,710204.2994,5590729.614,369.2799988
710214.3275,5590729.519,369.1700134,710205.2929,5590732.64,369.3649902
710215.3729,5590732.526,369.2099915,710206.2865,5590735.666,369.5100098
710216.4184,5590735.534,369.3349915,710207.2801,5590738.692,369.5950012
710217.4639,5590738.542,369.4200134,710208.3291,5590741.698,369.6199951
710218.4767,5590741.456,369.4899902,710209.4831,5590744.699,369.7200012
710219.4998,5590744.16,369.6000061,710210.6558,5590747.749,369.8299866
710220.7027,5590746.902,369.6300049,710211.8199,5590750.777,369.9299927
710221.9825,5590749.818,369.7349854,710212.9639,5590753.752,370.0400085
710223.2622,5590752.734,369.8500061,710214.127,5590756.72,370.125
710224.542,5590755.651,369.9500122,710215.4683,5590759.609,370.2149963
710225.8217,5590758.567,370.0750122,710216.8097,5590762.499,370.3599854
710227.1015,5590761.483,370.1849976,710218.1511,5590765.388,370.4549866
710228.3783,5590764.393,370.3150024,710219.4934,5590768.28,370.5799866
710229.548,5590767.059,370.3599854,710220.9132,5590771.224,370.7000122
710230.9118,5590769.616,370.4899902,710222.4274,5590774.122,370.7399902
710232.4108,5590772.404,370.5400085,710223.9051,5590776.951,370.8399963
710233.9192,5590775.21,370.644989,710225.38,5590779.775,370.9450073
710235.4276,5590778.015,370.7449951,710226.8549,5590782.598,371.0549927
710236.9359,5590780.821,370.8500061,710228.3297,5590785.422,371.1849976
710238.4443,5590783.627,370.980011,710229.8744,5590788.208,371.2399902
710239.9527,5590786.432,371.0549927,710231.4727,5590790.965,371.3349915
710241.4611,5590789.238,371.1799927,710233.071,5590793.723,371.4700012
710242.9012,5590791.916,371.2900085,710234.6891,5590796.514,371.605011
710244.3666,5590794.404,371.3399963,710236.3266,5590799.34,371.6199951
710246.0132,5590796.951,371.4750061,710237.9471,5590802.135,371.7900085
710247.7427,5590799.627,371.5849915,710239.5931,5590804.865,371.8699951
710249.4722,5590802.302,371.6499939,710241.315,5590807.545,371.9849854
710251.2017,5590804.978,371.8049927,710243.0368,5590810.226,372.0450134
710252.9313,5590807.654,371.855011,710244.7586,5590812.907,372.1650085
710254.6608,5590810.329,371.9899902,710246.4804,5590815.587,372.2149963
710256.3903,5590813.005,372.1080322,710248.2022,5590818.268,372.3250122
710258.1198,5590815.681,372.2099915,710250.0105,5590820.893,372.4349976
710259.8493,5590818.356,372.2749939,710251.8495,5590823.498,372.5
710261.5788,5590821.032,372.3900146,710253.6886,5590826.103,372.5899963
710263.3031,5590823.7,372.4750061,710255.529,5590828.711,372.7000122
710264.8829,5590826.144,372.6099854,710257.4053,5590831.369,372.8328552
710266.6426,5590828.453,372.6499939,710259.3033,5590834.012,372.9549866
710268.5689,5590830.969,372.75,710261.2522,5590836.539,373.0299988
710270.5058,5590833.5,372.875,710263.1986,5590839.062,373.1650085
710272.4426,5590836.03,372.9599915,710265.1449,5590841.585,373.230011
710274.3795,5590838.561,373.0799866,710267.0912,5590844.108,373.3399963
710276.3164,5590841.091,373.2000122,710269.0375,5590846.632,373.4500122
710278.2532,5590843.622,373.2799988,710270.9838,5590849.155,373.5599976
710280.1311,5590846.075,373.4200134,710272.9941,5590851.657,373.6700134
710282.0373,5590848.434,373.5299988,710275.0677,5590854.122,373.7749939
710284.0419,5590850.839,373.6149902,710277.1271,5590856.571,373.8649902
710286.0824,5590853.287,373.7049866,710279.1786,5590859.01,373.9500122
710288.1229,5590855.735,373.855011,710281.2301,5590861.449,374.0799866
710290.1634,5590858.183,373.9299927,710283.2816,5590863.888,374.1700134
710292.1208,5590860.532,374.0299988,710285.3505,5590866.347,374.3233337
710294.0928,5590862.735,374.144989,710287.5199,5590868.745,374.4100037
710296.2133,5590864.98,374.2399902,710289.6735,5590871.124,374.5400085
710298.402,5590867.298,374.4100037,710291.8134,5590873.487,374.6350098
710300.5907,5590869.615,374.4400024,710293.9532,5590875.85,374.7099915
710302.7793,5590871.932,374.5700073,710296.0931,5590878.213,374.8049927
710304.9603,5590874.242,374.6549988,710298.2348,5590880.578,374.9299927
710307.1423,5590876.538,374.7749939,710300.3783,5590882.945,375.0249939
710309.3375,5590878.837,374.8800049,710302.5199,5590885.311,375.1199951
710311.5386,5590881.142,374.9666748,710304.66,5590887.674,375.2049866
710313.7398,5590883.448,375.0799866,710306.8256,5590890.013,375.3099976
710315.941,5590885.753,375.1300049,710309.0028,5590892.342,375.3999939
710318.1422,5590888.059,375.2799988,710311.1799,5590894.67,375.4900818
710320.3433,5590890.364,375.3505859,710313.3571,5590896.998,375.6300049
710322.5445,5590892.67,375.4949951,710315.5343,5590899.326,375.7000122
710324.7457,5590894.975,375.5566711,710317.7115,5590901.655,375.8099976
710326.9468,5590897.281,375.6799927,710319.8988,5590903.973,375.9049988
710329.148,5590899.586,375.7550049,710322.0893,5590906.289,376.0100098
710331.3492,5590901.892,375.875,710324.2797,5590908.605,376.1099854
710333.5503,5590904.197,375.9599915,710326.4702,5590910.92,376.1799927
710335.7525,5590906.504,376.0499878,710328.6603,5590913.235,376.3099976
710337.959,5590908.817,376.1199951,710330.8487,5590915.549,376.3900146
710340.1597,5590911.133,376.25,710333.0374,5590917.863,376.4899902
710342.3552,5590913.444,376.3699951,710335.2279,5590920.178,376.5775452
710344.5506,5590915.755,376.4599915,710337.4183,5590922.494,376.7200012
710346.746,5590918.066,376.5599976,710339.6087,5590924.81,376.8200073
710348.9414,5590920.377,376.6600037,710341.7992,5590927.125,376.8670044
710351.1089,5590922.659,376.7799988,710344.0748,5590929.378,376.9700012
710353.2138,5590924.826,376.8900146,710346.3997,5590931.634,377.0963745
710355.4208,5590926.95,376.9599915,710348.7148,5590933.881,377.1900024
710357.7179,5590929.16,377.0499878,710351.0025,5590936.101,377.2600098
710360.015,5590931.37,377.1499939,710353.2902,5590938.321,377.3599854
710362.3122,5590933.581,377.2200012,710355.5779,5590940.541,377.4599915
710364.6093,5590935.791,377.2799988,710357.8656,5590942.762,377.5599976
710366.8768,5590937.973,377.4299927,710360.1625,5590944.991,377.6347046
710369.0772,5590940.044,377.519989,710362.4883,5590947.248,377.6900024
710371.3777,5590942.067,377.6099854,710364.8077,5590949.499,377.8029175
710373.7721,5590944.172,377.6900024,710367.2111,5590951.594,377.9100037
710376.1664,5590946.277,377.7900085,710369.6789,5590953.616,378
710378.5608,5590948.382,377.8500061,710372.1468,5590955.638,378.0899963
710380.8042,5590950.355,377.9299927,710374.6608,5590957.698,378.1600037
710383.1111,5590952.171,378.019989,710377.1852,5590959.766,378.269989
710385.6033,5590954.077,378.0799866,710379.665,5590961.798,378.3699951
710388.136,5590956.015,378.1600037,710382.1357,5590963.816,378.4599915
710390.6686,5590957.953,378.2399902,710384.7371,5590965.664,378.5400085
710393.1774,5590959.872,378.3299866,710387.346,5590967.518,378.6099854
710395.6149,5590961.706,378.4549866,710389.9796,5590969.389,378.7000122
710398.13,5590963.485,378.5150146,710392.6051,5590971.254,378.7650146
710400.7337,5590965.326,378.5400085,710395.2049,5590973.101,378.8399963
710403.3373,5590967.168,378.6600037,710397.8047,5590974.948,378.9100037
710405.9409,5590969.01,378.7200012,710400.4045,5590976.795,379.0100098
710408.5445,5590970.851,378.7900085,710403.0043,5590978.642,379.1099854
710411.0855,5590972.649,378.8699951,710405.6227,5590980.502,379.1700134
710413.4512,5590974.25,378.9400024,710408.452,5590982.173,379.269989
710415.9894,5590975.724,378.9899902,710411.2589,5590983.827,379.3399963
710418.7478,5590977.325,379.0677185,710414.0068,5590985.447,379.3800049
710421.5063,5590978.927,379.1499939,710416.7546,5590987.067,379.4599915
710424.2647,5590980.529,379.2349854,710419.5025,5590988.687,379.5100098
710427.0231,5590982.131,379.3500061,710422.2504,5590990.307,379.5873108
710429.7809,5590983.732,379.4100037,710424.9984,5590991.927,379.6499939
710432.5254,5590985.325,379.4899902,710427.7504,5590993.55,379.7250061
710435.2774,5590986.907,379.5494995,710430.5022,5590995.172,379.7999878
710438.0429,5590988.497,379.6199951,710433.2502,5590996.792,379.8500061
710440.8085,5590990.086,379.7099915,710435.9982,5590998.412,379.9100037
710443.574,5590991.676,379.7799988,710438.7461,5591000.032,379.9599915
710446.3396,5590993.265,379.8599854,710441.5012,5591001.64,380.0100098
710449.1051,5590994.855,379.9500122,710444.2657,5591003.231,380.0799866
710451.8707,5590996.445,380.019989,710447.0302,5591004.822,380.1600037
710454.6362,5590998.034,380.0718384,710449.7947,5591006.414,380.2200012
710457.4018,5590999.624,380.1499939,710452.5591,5591008.005,380.2799988
710460.1673,5591001.213,380.2200012,710455.3236,5591009.597,380.3399963
710462.9328,5591002.803,380.2999878,710458.0881,5591011.188,380.3900146
710465.6984,5591004.392,380.3999939,710460.8526,5591012.779,380.4400024
710468.4597,5591005.98,380.4299927,710463.6184,5591014.372,380.519989
710471.2187,5591007.561,380.5,710466.3856,5591015.965,380.5799866
710473.984,5591009.14,380.6000061,710469.1514,5591017.557,380.6350098
710476.7539,5591010.722,380.6700134,710471.9159,5591019.148,380.6845093
710479.5237,5591012.304,380.75,710474.6804,5591020.74,380.7600098
710482.2935,5591013.887,380.8150024,710477.4449,5591022.331,380.8099976
710485.0633,5591015.469,380.8999939,710480.2094,5591023.922,380.8800049
710487.8331,5591017.051,380.9700012,710482.9738,5591025.514,380.9200134
710490.603,5591018.633,381.0599976,710485.7383,5591027.105,380.9599915
710493.3728,5591020.215,381.1369629,710488.5028,5591028.697,381.0350037
710496.1426,5591021.797,381.1799927,710491.2673,5591030.288,381.0899963
710498.9124,5591023.379,381.2600098,710494.0332,5591031.877,381.1199951
710501.6822,5591024.961,381.3599854,710496.8035,5591033.458,381.2000122
710504.452,5591026.544,381.4200134,710499.5737,5591035.04,381.230011
710507.2209,5591028.125,381.5059814,710502.3443,5591036.621,381.2799988
710509.989,5591029.705,381.5692444,710505.1153,5591038.203,381.3999939
710512.7586,5591031.285,381.6400146,710507.886,5591039.784,381.4450073
710515.5295,5591032.865,381.7099915,710510.6562,5591041.366,381.480011
710518.3003,5591034.445,381.8200073,710513.4265,5591042.947,381.5
710521.0712,5591036.026,381.8699951,710516.1968,5591044.528,381.625
710523.8421,5591037.606,381.9150085,710518.967,5591046.11,381.7099915
710526.613,5591039.186,382,710521.7373,5591047.691,381.7319641
710529.3839,5591040.766,382.0899963,710524.5076,5591049.272,381.7950134
710532.1547,5591042.347,381.9706421,710527.2778,5591050.854,381.8500061
710534.928,5591043.928,382.0779724,710530.0473,5591052.435,381.9345093
710537.7,5591045.512,382.269989,710532.8168,5591054.016,381.8872986
710540.4697,5591047.094,382.3500061,710535.587,5591055.597,382.0499878
710543.2394,5591048.677,382.4500122,710538.3573,5591057.178,382.1099854
710546.0091,5591050.259,382.4899902,710541.1275,5591058.76,382.1799927
710548.7788,5591051.841,382.6000061,710543.8978,5591060.341,382.2600098
710551.5485,5591053.423,382.6400146,710546.668,5591061.922,382.2999878
710554.3182,5591055.006,382.730011,710549.4383,5591063.504,382.3500061
710557.0879,5591056.588,382.7966003,710552.2085,5591065.085,382.4400024
710559.8576,5591058.17,382.8699951,710554.9788,5591066.666,382.5050049
710562.6871,5591059.787,382.9599915,710557.7221,5591068.249,382.5400085
710565.4904,5591061.458,383.0150146,710560.448,5591069.858,382.6199951
710568.2323,5591063.098,383.1000061,710563.1934,5591071.478,382.6799927
710570.9696,5591064.736,383.1499939,710565.9404,5591073.1,382.7550049
710573.7069,5591066.373,383.25,710568.6873,5591074.721,382.7999878
710576.4442,5591068.01,383.3399963,710571.4343,5591076.342,382.8599854
710579.1931,5591069.655,383.3800049,710574.1776,5591077.961,382.9150085
710582.0192,5591071.359,383.4542847,710576.8947,5591079.565,383
710584.788,5591073.13,383.5,710579.6173,5591081.172,383.0700073
710587.4748,5591074.849,383.6199951,710582.2517,5591082.972,383.1520386
710590.1617,5591076.567,383.6400146,710584.8586,5591084.815,383.2000122
710592.8485,5591078.286,383.7011414,710587.4655,5591086.658,383.269989
710595.5718,5591080.028,383.7799988,710590.0593,5591088.492,383.3699951
710598.4126,5591081.892,383.8399963,710592.5991,5591090.287,383.4100037
710601.1321,5591083.857,383.9249878,710595.1513,5591092.091,383.480011
710603.717,5591085.724,383.9528809,710597.7555,5591093.932,383.5700073
710606.302,5591087.592,384.0400085,710600.3597,5591095.773,383.6700134
710608.8869,5591089.459,384.0899963,710602.9639,5591097.614,383.75
710611.6309,5591091.442,384.1499939,710605.5102,5591099.415,383.78302
710614.3354,5591093.623,384.230011,710608.0346,5591101.199,383.8999939
710616.8367,5591095.745,384.269989,710610.336,5591103.367,383.9249878
710619.2679,5591097.808,384.3699951,710612.65,5591105.567,384
710621.6992,5591099.87,384.4299927,710614.964,5591107.767,384.0799866
710624.1304,5591101.933,384.5,710617.2779,5591109.967,384.1111145
710626.5617,5591103.996,384.5499878,710619.5919,5591112.167,384.1700134
710629.2205,5591106.251,384.6400146,710621.8023,5591114.269,384.25
710631.7144,5591108.74,384.7098083,710623.9956,5591116.354,384.3299866
710633.9742,5591111.042,384.75,710626.2942,5591118.539,384.370636
710636.207,5591113.317,384.8200073,710628.6058,5591120.737,384.480011
710638.4398,5591115.592,384.8900146,710630.9174,5591122.935,384.5499878
710640.6727,5591117.867,384.9710693,710633.2291,5591125.133,384.6099854
710642.9055,5591120.142,385.0149231,710635.5407,5591127.331,384.7038574
710645.1383,5591122.417,385.0827332,710637.8524,5591129.529,384.730011
710647.3711,5591124.691,385.1300049,710640.164,5591131.727,384.7999878
710649.6121,5591126.975,385.230011,710642.4726,5591133.922,384.9400024
710652.1107,5591129.537,385.2999878,710644.5656,5591136.138,385
710654.3256,5591132.332,385.4100037,710646.4323,5591138.552,385.0799866
710656.3045,5591134.83,385.4736633,710648.3818,5591141.072,385.1400146
710658.2835,5591137.327,385.5400085,710650.3313,5591143.593,385.1799927
710660.2625,5591139.825,385.6199951,710652.2808,5591146.114,385.2399902
710662.2414,5591142.323,385.6499939,710654.2303,5591148.635,385.2900085
710664.2204,5591144.82,385.7550049,710656.1798,5591151.156,385.3500061
710666.2409,5591147.37,385.8099976,710658.1133,5591153.656,385.4700012
710668.3842,5591150.179,385.9249878,710659.9784,5591156.068,385.5100098
710670.2715,5591153.087,386.0100098,710661.8672,5591158.51,385.625
710672.0057,5591155.76,386.1099854,710663.8232,5591161.039,385.6900024
710673.7398,5591158.432,386.1400146,710665.7793,5591163.569,385.7900085
710675.4739,5591161.105,386.2000122,710667.7353,5591166.098,385.8900146
710677.208,5591163.777,386.2999878,710669.6913,5591168.627,385.980011
710678.9422,5591166.45,386.3800049,710671.4519,5591171.283,386
710680.6763,5591169.122,386.4700012,710672.9153,5591174.13,386.111145
710682.4104,5591171.795,386.5100098,710674.3787,5591176.977,386.2000122
710684.1445,5591174.467,386.6000061,710675.8421,5591179.824,386.269989
710685.8786,5591177.139,386.7099915,710677.3055,5591182.671,386.3699951
710687.7715,5591180.057,386.7999878,710678.7122,5591185.408,386.4299927
710689.4736,5591183.198,386.8800049,710680.0908,5591188.09,386.5
710690.9594,5591186.128,386.9450073,710681.5272,5591190.885,386.5799866
710692.4001,5591188.968,387.0499878,710682.9832,5591193.717,386.6600037
710693.8409,5591191.809,387.1099854,710684.4392,5591196.55,386.7600098
710695.2816,5591194.649,387.2099915,710685.8952,5591199.383,386.8099976
710696.7223,5591197.49,387.2799988,710687.3512,5591202.216,386.9200134
710698.2111,5591200.425,387.3900146,710688.7869,5591205.009,386.9899902
710699.6787,5591203.538,387.4500122,710690.1943,5591207.747,387.105011
710700.9755,5591206.613,387.5799866,710691.6262,5591210.533,387.144989
710702.213,5591209.547,387.6499939,710692.9673,5591213.424,387.2799988
710703.4505,5591212.481,387.75,710694.1861,5591216.366,387.3500061
710704.688,5591215.415,387.8450012,710695.4048,5591219.308,387.4342346
710705.9255,5591218.349,387.9282227,710696.6236,5591222.25,387.5482483
710707.163,5591221.283,388.0299988,710697.8423,5591225.192,387.6400146
710708.4005,5591224.218,388.0899963,710699.0611,5591228.134,387.7099915
710709.638,5591227.152,388.230011,710700.2799,5591231.076,387.7600098
710710.8755,5591230.086,388.2600098,710701.4986,5591234.018,387.8800049
710712.1229,5591233.043,388.3800049,710702.7137,5591236.951,387.9599915
710713.3564,5591236.025,388.519989,710703.9263,5591239.878,388.019989
710714.5664,5591238.989,388.5499878,710705.1425,5591242.814,388.0599976
710715.7699,5591241.937,388.6499939,710706.3613,5591245.756,388.2000122
710716.9734,5591244.886,388.730011,710707.58,5591248.698,388.269989
710718.1769,5591247.834,388.8599854,710708.7988,5591251.64,388.3099976
710719.3804,5591250.782,388.9100037,710710.0175,5591254.582,388.4400024
710720.584,5591253.73,389.019989,710711.2287,5591257.527,388.480011
710721.7875,5591256.678,389.1199951,710712.4254,5591260.478,388.6400146
710722.991,5591259.626,389.2600098,710713.622,5591263.429,388.7099915
710724.1945,5591262.574,389.3299866,710714.8186,5591266.379,388.8299866
710725.398,5591265.523,389.4100037,710716.0152,5591269.33,388.9100037
710726.6018,5591268.471,389.4700012,710717.2117,5591272.281,388.9599915
710727.8087,5591271.43,389.5899963,710718.4069,5591275.228,389.0299988
710729.0074,5591274.39,389.6900024,710719.6021,5591278.176,389.1700134
710730.2025,5591277.342,389.7399902,710720.7987,5591281.127,389.2200012
710731.3976,5591280.293,389.8399963,710721.9953,5591284.078,389.2900085
710732.5926,5591283.245,389.9700012,710723.1919,5591287.029,389.3399963
710733.7877,5591286.196,390.0400085,710724.3885,5591289.98,389.4700012
710734.9828,5591289.148,390.1099854,710725.5851,5591292.931,389.5400085
710736.1778,5591292.099,390.204071,710726.7817,5591295.882,389.5650024
710737.3729,5591295.051,390.3349304,710727.9783,5591298.832,389.6699219
710738.568,5591298.003,390.4079895,710729.1749,5591301.783,389.8110962
710739.763,5591300.954,390.5249939,710730.3749,5591304.733,389.8713379
710740.9581,5591303.906,390.5899963,710731.5833,5591307.679,389.9394226
710742.155,5591306.862,390.730011,710732.7911,5591310.624,390.0400085
710743.348,5591309.82,390.7999878,710733.9988,5591313.568,390.1799927
710744.5389,5591312.773,390.8999939,710735.2072,5591316.514,390.2399902
710745.7298,5591315.726,390.9649963,710736.4157,5591319.46,390.3099976
710746.9206,5591318.68,391.0899963,710737.6241,5591322.406,390.3399963
710748.1115,5591321.633,391.1700134,710738.8325,5591325.353,390.519989
710749.3023,5591324.586,391.2200012,710740.041,5591328.299,390.5700073
710750.4932,5591327.539,391.2900085,710741.2494,5591331.245,390.6199951
710751.6848,5591330.494,391.4299927,710742.4576,5591334.19,390.7000122
710752.9386,5591333.609,391.5071411,710743.6435,5591337.082,390.8200073
710754.0457,5591336.776,391.5918274,710744.8313,5591339.978,390.9100037
710755.0962,5591339.782,391.7000122,710746.0415,5591342.928,390.9599915
710756.1468,5591342.787,391.730011,710747.2516,5591345.878,391.0682983
710757.1973,5591345.793,391.7999878,710748.4617,5591348.828,391.2118835
710758.2479,5591348.799,391.8599854,710749.5289,5591351.828,391.3299866
710759.2985,5591351.804,391.980011,710750.4485,5591354.879,391.3900146
710760.349,5591354.81,392.0799866,710751.3681,5591357.93,391.480011
710761.3996,5591357.816,392.160553,710752.2876,5591360.982,391.5499878
710762.5584,5591361.131,392.2999878,710753.1765,5591363.931,391.6400146
710763.4641,5591364.721,392.3800049,710754.0458,5591366.815,391.730011
710764.1132,5591368.04,392.4599915,710754.8217,5591369.846,391.8200073
710764.7242,5591371.164,392.4899902,710755.4886,5591372.959,391.9100037
710765.3352,5591374.288,392.6175842,710756.1554,5591376.072,392.0100098
710765.9462,5591377.412,392.730011,710756.8223,5591379.185,392.1300049
710766.5646,5591380.574,392.7900085,710757.1575,5591382.351,392.1799927
710767.2358,5591384.208,392.8800049,710757.3537,5591385.372,392.2950134
710767.4318,5591387.86,392.9599915,710757.5494,5591388.386,392.3299866
710767.6023,5591391.039,393.1400146,710757.7557,5591391.562,392.4400024
710767.7885,5591394.51,393.1600037,710757.9557,5591394.642,392.5221863
710767.6955,5591398.066,393.2580261,710758.1547,5591397.707,392.6099854
710767.535,5591401.33,393.3399963,710758.1562,5591400.869,392.6600037
710767.3786,5591404.509,393.3999939,710757.9988,5591404.048,392.6900024
710767.2222,5591407.688,393.4700012,710757.8143,5591407.225,392.8500061
710767.0658,5591410.867,393.5599976,710757.5844,5591410.401,392.9100037
710766.901,5591414.218,393.6000061,710757.3582,5591413.525,393
710766.5366,5591417.999,393.7176819,710756.9217,5591416.478,393.0700073
710765.7464,5591421.548,393.7999878,710756.4043,5591419.478,393.1499939
710765.0545,5591424.655,393.8500061,710755.8627,5591422.618,393.1799927
710764.3627,5591427.762,393.9299927,710755.2698,5591425.747,393.3099976
710763.6709,5591430.869,393.9400024,710754.56,5591428.85,393.3399963
710762.9791,5591433.976,394.047699,710753.8502,5591431.953,393.4414368
710762.2872,5591437.083,394.1000061,710752.977,5591435.019,393.5100098
710761.5001,5591440.618,394.1589966,710751.9645,5591437.903,393.5400085
710760.2619,5591444.138,394.2000122,710750.974,5591440.724,393.6199951
710759.0699,5591447.215,394.2200012,710749.9318,5591443.692,393.6600037
710757.9196,5591450.184,394.3399963,710748.8071,5591446.67,393.6099854
710756.7693,5591453.152,394.3649902,710747.562,5591449.602,393.793335
710755.5889,5591456.199,394.4700012,710746.3283,5591452.508,393.7950134
710754.3184,5591459.271,394.5499878,710745.1037,5591455.391,393.894989
