outer_x,outer_y,outer_z,inner_x,inner_y,inner_z
504604.50898965297,5737757.425482219,308.6599128809387,504609.76829231053,5737749.384354604,308.42027552799726
504598.98550743604,5737753.735596259,308.97117271502844,504604.234075721,5737745.752916229,308.7317227339817
504593.5338989023,5737750.093659727,309.2432861231863,504598.7473999556,5737742.147223803,308.9870414172664
504588.03423940623,5737746.4195934795,309.529617165326,504593.3557104908,5737738.5645234445,309.3138962522921
504582.5474227393,5737742.756114244,309.8257766721969,504587.9011874779,5737734.86242751,309.5779650182615
504577.1276474477,5737739.083340819,310.126084630985,504582.4821972972,5737731.186631677,309.89729692570614
504571.6592701841,5737735.3507011365,310.4230298258155,504577.0015517264,5737727.468909331,310.14412468988013
504566.30710944254,5737731.698491313,310.6848650148483,504571.7503467063,5737723.901346072,310.47976162089844
504561.38961912174,5737728.3449464,310.99643819717005,504567.12868066615,5737720.544978478,310.69903893806435
504558.39655426197,5737726.361266673,311.1678283646845,504563.6161370371,5737718.115955845,310.84986740997806
504556.1293566748,5737724.919832665,311.30311566920585,504560.59077080776,5737716.341361591,311.0041375262712
504554.01912045304,5737723.8350837035,311.46595285890606,504557.82861563767,5737715.008719999,311.1295853180113
504552.0774256541,5737723.037745762,311.59624021312106,504555.0281581874,5737713.966299676,311.25910889513494
504550.1525042562,5737722.473646667,311.69077420622244,504552.0470044804,5737713.170070483,311.4001054954514
504547.86490956426,5737722.133073131,311.83200009423524,504548.9799090534,5737712.684471654,311.5057516394108
504545.52208097174,5737722.000112495,311.98274911055745,504545.76865669095,5737712.476402684,311.62780795897254
504543.27271464,5737722.07852136,312.10106069027864,504542.53703513806,5737712.529366734,311.77528115216745
504540.99062118575,5737722.380851512,312.19495559178483,504539.4987594513,5737712.8612273615,311.8967782705959
504538.83812217426,5737722.880591173,312.3103543916262,504536.46922731196,5737713.458105919,311.9870635009426
504536.8269785565,5737723.546046521,312.43552147506784,504533.4037476247,5737714.444668571,312.10120965989245
504534.80160858785,5737724.416938727,312.5459781056275,504530.4898211401,5737715.775285854,312.2616696209262
504532.6469001244,5737725.606151875,312.67066561636085,504527.9895470657,5737716.998623375,312.3710808169082
504531.02573691425,5737726.693424568,312.7747080353901,504525.2990913361,5737718.785914121,312.47770612284245
504529.08385519934,5737728.504041112,312.8667915251996,504521.98410743213,5737721.791215152,312.65943271210534
504524.89932118275,5737732.77816678,313.1196322308402,504517.9577108101,5737725.960240528,312.94770500070064
504520.4420013065,5737737.568476557,313.37824915482554,504513.387483182,5737730.598620468,313.1610894952845
504516.3008939803,5737742.016749898,313.680507184127,504509.12091588904,5737734.921888354,313.45242833263154
504512.8471575259,5737745.571350585,313.91249777553764,504505.6311614225,5737738.457045899,313.67342297136514
504508.6613387214,5737749.095572703,314.10718566522144,504502.096860267,5737741.91566948,313.9225335103558
504504.5871762585,5737752.525309802,314.3316207327904,504498.4755774643,5737745.000326218,314.1141723592124
504501.10667939426,5737755.34361647,314.5360475995954,504495.2861959874,5737747.504366028,314.3043456940254
504496.7388606252,5737758.119691826,314.7674902286885,504491.62155473506,5737749.996220126,314.5339228500238
504492.48999607674,5737760.658115526,314.94332305358705,504487.677346752,5737752.376856306,314.7443260545387
504488.61966259114,5737762.944477065,315.1547034927896,504484.3839098416,5737754.149958299,314.9051472978045
504484.1702892173,5737764.745497308,315.32907924427286,504480.33561195974,5737755.97873283,315.09959096511557
504478.72886978806,5737766.741077192,315.5728259699228,504475.5562114198,5737757.905406271,315.33169555939423
504474.1288978696,5737768.473950913,315.75573545466216,504471.29210378655,5737759.314375494,315.55388472744835
504470.0522188258,5737769.773743902,315.9602070436716,504467.51179820485,5737760.398127334,315.71350926090525
504465.05584817263,5737770.659802819,316.1510910709657,504463.2577863681,5737761.437226242,315.9323965411716
504459.4755407233,5737771.54798086,316.38556886098263,504458.2652506059,5737762.180965774,316.1745506183876
504455.1085942265,5737772.244013687,316.5829996182798,504454.1275455622,5737762.713897439,316.3541913791738
504450.2670112304,5737772.60224656,316.7575791287744,504450.1765249104,5737762.904289914,316.4827791616325
504444.9172244118,5737772.46315402,316.9966910472,504445.0784821135,5737762.883122135,316.7392510365688
504440.1711367122,5737772.425243826,317.2479077839678,504440.58310653403,5737762.763802583,317.0556676836628
504435.41382853535,5737771.973023474,317.61619748453677,504436.47091394116,5737762.439436743,317.4405555775247
504429.9312444114,5737771.032089994,318.0387449138368,504431.5093201456,5737761.760321466,317.9182659865924
504424.0786507783,5737770.030216426,318.4982555826309,504426.09497337305,5737760.66063364,318.3529703592755
504418.0451675934,5737768.738178202,319.0025391382096,504420.16001914773,5737759.360556551,318.9167601682105
504411.5842325803,5737767.267113275,319.5121539154094,504413.6728188719,5737757.903128531,319.5030678719016
504405.2231650124,5737765.8242119625,320.04720023505473,504407.28769952303,5737756.486135123,320.12461173511394
504399.2396187749,5737764.500701558,320.53896752252206,504401.3332228108,5737755.163827035,320.62547210071887
504395.0535914823,5737763.561631809,320.8249996727096,504396.81249615125,5737754.194180185,321.01620427737424
504391.48432120075,5737762.981217155,321.1885434643398,504392.7558138445,5737753.5458824495,321.3488478984272
504387.90330406197,5737762.826511888,321.53548852097856,504388.34915987676,5737753.174139898,321.6457480222316
504384.26248573355,5737762.7087245025,321.76978731027003,504384.0062035364,5737753.088269649,321.94237182340385
504380.5233705649,5737762.9015428275,322.05419512803803,504379.7643961993,5737753.333435351,322.26513461977396
504377.002234847,5737763.318201567,322.2968915273316,504375.6718748379,5737753.79798992,322.506235610524
504373.81892303686,5737763.840957774,322.5351218239805,504371.58090826607,5737754.545133566,322.73414244473884
504369.96595593344,5737765.009430738,322.74337241303897,504367.48760973103,5737755.590777935,322.982861430003
504366.5769065319,5737766.1685999455,323.06672647978075,504362.9036341748,5737757.0997290965,323.21320099956085
504362.8721225841,5737767.538620215,323.25777876379226,504359.1489268964,5737758.672035,323.46808406070977
