outer_x,outer_y,outer_z,inner_x,inner_y,inner_z,track_width,initial_x,initial_y,initial_z,initial_position
98002.638,489130.535,3.501220781,98006.05,489116.329,3.86376029,14.61000274,98003.74708,489125.9173,3.619065204,0.325052635
98003.599,489130.768,3.498580249,98007.033,489116.619,3.867492667,14.55975814,98004.71905,489126.1531,3.618906212,0.326164035
98004.56,489131.001,3.496009683,98008.016,489116.909,3.871131191,14.50959682,98005.69057,489126.3911,3.618723778,0.327131589
98005.52,489131.234,3.493626258,98008.999,489117.2,3.875091325,14.45878961,98006.66106,489126.6311,3.618740946,0.327984653
98006.474,489131.491,3.491512749,98009.982,489117.49,3.87838733,14.43378208,98007.63099,489126.8732,3.619110171,0.329815987
98007.423,489131.77,3.490035575,98010.966,489117.78,3.881811276,14.4316648,98008.60115,489127.1179,3.620312807,0.332530149
98008.371,489132.049,3.488141015,98011.949,489118.07,3.885251086,14.4296405,98009.56998,489127.3646,3.621212254,0.335099129
98009.318,489132.327,3.486920903,98012.933,489118.361,3.88877912,14.42627398,98010.53799,489127.6138,3.622540079,0.337480161
98010.265,489132.605,3.485904077,98013.918,489118.651,3.891555765,14.42423395,98011.50577,489127.8654,3.623686961,0.339658105
98011.212,489132.883,3.485247724,98014.902,489118.942,3.894237418,14.42108113,98012.4728,489128.1196,3.624991252,0.341679828
98012.158,489133.161,3.48486215,98015.887,489119.232,3.897235007,14.4195174,98013.43887,489128.3765,3.62650814,0.343490091
98013.104,489133.439,3.484677985,98016.873,489119.523,3.899993103,14.41736512,98014.40479,489128.6362,3.628014796,0.345127843
98014.05,489133.717,3.484953694,98017.859,489119.814,3.902527218,14.41533524,98015.37016,489128.8984,3.629680323,0.346589572
98014.995,489133.995,3.4854968,98018.845,489120.105,3.905229805,14.41369488,98016.33439,489129.1627,3.631519622,0.347894543
98015.94,489134.273,3.48604846,98019.831,489120.396,3.907671368,14.41218269,98017.2981,489129.4294,3.633210472,0.34903704
98016.884,489134.55,3.486808367,98020.819,489120.688,3.910386759,14.40969358,98018.26126,489129.6983,3.635062038,0.350002912
98017.829,489134.828,3.488027993,98021.806,489120.979,3.913276741,14.40872409,98019.22425,489129.9693,3.637218434,0.350830994
98018.774,489135.108,3.489679727,98022.789,489121.269,3.915606966,14.40965461,98020.18566,489130.2422,3.639434676,0.351597491
98019.713,489135.419,3.491754518,98023.768,489121.558,3.918273055,14.44196476,98021.14696,489130.5174,3.642583644,0.353628536
98020.652,489135.729,3.493964151,98024.748,489121.847,3.920461909,14.47367058,98022.10792,489130.7947,3.64556227,0.355448807
98021.59,489136.04,3.496640915,98025.729,489122.137,3.922930779,14.50602392,98023.06836,489131.0742,3.648902172,0.357177757
98022.528,489136.35,3.499482779,98026.71,489122.426,3.925638403,14.53846278,98024.02797,489131.3558,3.652333094,0.358672527
98023.465,489136.66,3.502534097,98027.677,489122.766,3.928544469,14.51840831,98024.98687,489131.6398,3.656459503,0.361318446
98024.401,489136.97,3.505862867,98028.643,489123.111,3.931579577,14.49366914,98025.94475,489131.9264,3.660789827,0.363920318
98025.337,489137.28,3.509320228,98029.61,489123.457,3.935098222,14.46837441,98026.90235,489132.2162,3.665297277,0.36633422
98026.272,489137.589,3.51324919,98030.577,489123.803,3.938343217,14.44253513,98027.8584,489132.5088,3.66989696,0.368501462
98027.207,489137.898,3.517005626,98031.545,489124.149,3.941532787,14.41711639,98028.81392,489132.805,3.674263181,0.370429904
98028.141,489138.207,3.521074701,98032.514,489124.495,3.944798184,14.3924311,98029.76832,489133.1044,3.678754336,0.372128619
98029.074,489138.516,3.525856313,98033.484,489124.842,3.947527216,14.36754593,98030.72165,489133.4072,3.683399207,0.373615759
98029.995,489138.859,3.530338161,98034.455,489125.189,3.950780132,14.37916896,98031.67381,489133.7134,3.688599064,0.376415567
98030.914,489139.205,3.535284143,98035.426,489125.537,3.953544124,14.39348353,98032.62465,489134.023,3.693860042,0.379132372
98031.831,489139.551,3.540107108,98036.4,489125.885,3.957589416,14.40955645,98033.57448,489134.3362,3.699413545,0.381588475
98032.748,489139.896,3.545389965,98037.374,489126.233,3.962024797,14.42488978,98034.52316,489134.653,3.705267489,0.383735376
98033.663,489140.241,3.550792105,98038.35,489126.582,3.966410997,14.44078426,98035.4705,489134.9735,3.711071889,0.385641237
98034.577,489140.585,3.556191909,98039.327,489126.932,3.971259893,14.45568777,98036.41645,489135.2978,3.716928139,0.387252779
98035.49,489140.929,3.561598125,98040.307,489127.282,3.975954523,14.47218359,98037.36167,489135.6264,3.722598158,0.388554475
98036.401,489141.272,3.566798514,98041.288,489127.633,3.980771839,14.48810167,98038.30475,489135.9589,3.728063166,0.389553245
98037.311,489141.615,3.572167341,98042.272,489127.985,3.985516113,14.50477235,98039.24697,489136.2961,3.733471838,0.39023824
98038.219,489141.957,3.577631867,98043.258,489128.337,3.990594514,14.52225606,98040.18699,489136.6377,3.738914776,0.39055084
98039.126,489142.299,3.583064293,98044.247,489128.691,3.995857404,14.53968036,98041.12594,489136.9846,3.74427528,0.390537009
98040.03,489142.639,3.588394635,98045.239,489129.046,4.00076987,14.55689974,98042.06202,489137.3364,3.749261573,0.390098445
98040.933,489142.979,3.593970758,98046.235,489129.402,4.006115048,14.575532,98042.99681,489137.6941,3.754398072,0.389250363
98041.833,489143.319,3.599701141,98047.215,489129.807,4.011663674,14.54441707,98043.92864,489138.0577,3.760110495,0.389378501
98042.731,489143.657,3.605485335,98048.194,489130.228,4.017465404,14.49766912,98044.85826,489138.4278,3.76590812,0.389394529
98043.627,489143.994,3.610846643,98049.177,489130.651,4.023097892,14.45123348,98045.78543,489138.8048,3.771173471,0.388905621
98044.52,489144.331,3.616489048,98050.165,489131.076,4.028848197,14.40697921,98046.70979,489139.1892,3.7764499,0.387916341
98045.409,489144.666,3.621917871,98051.159,489131.503,4.034598373,14.36408956,98047.63031,489139.5809,3.781342684,0.386315352
98046.296,489145,3.627563373,98052.159,489131.933,4.040499126,14.32205495,98048.54793,489139.9811,3.786168653,0.384091904
98047.175,489145.342,3.633031705,98053.168,489132.366,4.046315601,14.29309711,98049.46212,489140.39,3.790753684,0.381631079
98048.028,489145.728,3.638441941,98054.185,489132.804,4.052072882,14.31567061,98050.37198,489140.8078,3.795911754,0.380701241
98048.875,489146.112,3.643995418,98055.214,489133.246,4.057767423,14.34283365,98051.2777,489141.2354,3.800829013,0.379033847
98049.718,489146.493,3.649395825,98056.255,489133.693,4.063691621,14.37262568,98052.17945,489141.6733,3.80539532,0.376541341
98050.574,489146.88,3.655251165,98057.276,489134.132,4.069763832,14.40237161,98053.07568,489142.1215,3.80997778,0.373273551
98051.448,489147.276,3.660708379,98058.267,489134.558,4.075786975,14.43074097,98053.96566,489142.5803,3.813960864,0.369213172
98052.326,489147.673,3.6664761,98059.255,489134.983,4.081507678,14.45846261,98054.84987,489143.0507,3.817650327,0.364247529
98053.202,489148.07,3.672057037,98060.245,489135.417,4.087045449,14.48110003,98055.7275,489143.5328,3.820865086,0.358583624
98054.054,489148.506,3.677250441,98061.192,489135.942,4.092824997,14.45009135,98056.59845,489144.0274,3.825388103,0.356464706
98054.883,489148.975,3.683269056,98062.145,489136.47,4.098421762,14.46069393,98057.46173,489144.5345,3.830689543,0.355099425
98055.71,489149.443,3.689266551,98063.105,489137.002,4.104283489,14.47288865,98058.31807,489145.0553,3.835634592,0.352679681
98056.533,489149.908,3.695433649,98064.073,489137.538,4.109688412,14.48683886,98059.16538,489145.5894,3.840059001,0.349121761
98057.353,489150.372,3.701483047,98065.05,489138.08,4.115242674,14.50300221,98060.00437,489146.1378,3.844010155,0.344468378
98058.125,489150.9,3.707905244,98066.017,489138.66,4.120375447,14.56369678,98060.833,489146.7001,3.8494372,0.343132558
98058.878,489151.444,3.714628319,98066.953,489139.311,4.125957483,14.57447474,98061.65137,489147.2769,3.85589996,0.343451555
98059.623,489151.984,3.720861299,98067.901,489139.971,4.131329756,14.58894969,98062.45885,489147.8686,3.861478153,0.342576517
98060.361,489152.517,3.727271443,98068.864,489140.641,4.136880677,14.60617626,98063.25469,489148.4754,3.866667232,0.340314079
98061.064,489153.077,3.734087603,98069.844,489141.323,4.141774805,14.67122749,98064.0372,489149.0967,3.872144003,0.338633146
98061.699,489153.701,3.74050737,98070.824,489142.052,4.14704614,14.79746012,98064.80687,489149.7335,3.878969701,0.340588258
98062.318,489154.309,3.746994163,98071.76,489142.885,4.152284842,14.82090213,98065.56154,489150.3846,3.886220589,0.343522398
98062.918,489154.899,3.753227026,98072.725,489143.742,4.157317086,14.85449084,98066.30094,489151.0504,3.892618427,0.344951324
98063.499,489155.47,3.759398008,98073.723,489144.629,4.162435488,14.90159243,98067.02495,489151.7313,3.898393459,0.344869791
98064.095,489156.056,3.76589382,98074.692,489145.491,4.167468537,14.96381081,98067.73387,489152.4281,3.903789151,0.343386485
98064.719,489156.687,3.77281901,98075.534,489146.35,4.173020435,14.96054123,98068.428,489153.1419,3.910067791,0.342949256
98065.262,489157.414,3.780198746,98076.331,489147.214,4.178574256,15.05200189,98069.10587,489153.8719,3.918540514,0.347264741
98065.801,489158.136,3.786827168,98077.132,489148.082,4.184279958,15.148415,98069.76643,489154.6175,3.925921051,0.349963282
98066.337,489158.854,3.793646371,98077.913,489148.973,4.18989378,15.21965627,98070.40895,489155.3783,3.93302963,0.351758158
98066.87,489159.568,3.80017594,98078.635,489149.92,4.195687592,15.21509543,98071.03291,489156.1542,3.94012321,0.353838551
98067.401,489160.279,3.80655553,98079.357,489150.868,4.201364883,15.21554656,98071.6374,489156.9444,3.946449471,0.354332894
98067.93,489160.987,3.812806009,98080.082,489151.82,4.20696894,15.22185905,98072.22231,489157.749,3.952031733,0.353218715
98068.421,489161.719,3.81894528,98080.81,489152.775,4.21240885,15.28013275,98072.78645,489158.5675,3.957587952,0.352364699
98068.852,489162.487,3.825204955,98081.541,489153.734,4.217742119,15.41511369,98073.32946,489159.3984,3.963716079,0.352861172
98069.281,489163.251,3.831084144,98082.191,489154.754,4.223172569,15.45532623,98073.85176,489160.2427,3.969902178,0.354047773
98069.706,489164.009,3.837290915,98082.795,489155.809,4.228589307,15.44544985,98074.35221,489161.0982,3.976190288,0.354970467
98070.1,489164.712,3.843747548,98083.446,489156.947,4.23399499,15.44056155,98074.82861,489161.9608,3.982015656,0.354308813
98070.453,489165.342,3.850229975,98084.162,489158.199,4.239291989,15.45830295,98075.27982,489162.827,3.987215298,0.352091229
98070.751,489165.993,3.856651452,98084.886,489159.464,4.244852523,15.57003744,98075.70931,489163.7027,3.99282568,0.350782722
98071.01,489166.692,3.863400663,98085.52,489160.726,4.250073773,15.68863461,98076.1188,489164.5914,3.999543727,0.352088265
98071.277,489167.415,3.8696314,98086.027,489161.998,4.255508291,15.7132552,98076.5084,489165.4937,4.006490798,0.354671144
98071.552,489168.16,3.876286427,98086.52,489163.237,4.260876474,15.75680656,98076.87748,489166.4084,4.01312004,0.355790833
98071.834,489168.925,3.882652919,98087.003,489164.451,4.266279378,15.81503199,98077.2257,489167.3348,4.019009863,0.35544197
98072.124,489169.71,3.888339895,98087.479,489165.644,4.271850122,15.88421799,98077.55294,489168.2724,4.023934495,0.353561887
98072.421,489170.513,3.894499543,98087.915,489166.829,4.277421013,15.92595027,98077.85876,489169.2201,4.028889291,0.350959032
98072.724,489171.332,3.900603496,98088.185,489168.034,4.283438129,15.80883693,98078.14279,489170.1761,4.034779935,0.350481455
98073.032,489172.168,3.907001532,98088.451,489169.22,4.289440563,15.6982886,98078.40522,489171.1407,4.040274144,0.348480677
98073.337,489173.02,3.91342052,98088.714,489170.391,4.295530974,15.60012083,98078.64585,489172.1123,4.045342618,0.345245979
98073.488,489173.91,3.919633546,98088.974,489171.549,4.301590194,15.66494548,98078.86468,489173.0903,4.052247352,0.347195963
98073.64,489174.808,3.925549032,98089.231,489172.696,4.307163694,15.73339839,98079.06178,489174.0736,4.058255811,0.347750735
98073.793,489175.712,3.931965415,98089.487,489173.834,4.312966946,15.8059647,98079.23712,489175.0605,4.06413182,0.346892057
98073.948,489176.624,3.93818378,98089.741,489174.966,4.318848896,15.8797926,98079.39122,489176.0526,4.069383985,0.344660437
98074.103,489177.539,3.944351755,98089.903,489176.106,4.324810665,15.86485074,98079.52401,489177.0473,4.074887861,0.343101719
98074.258,489178.455,3.950519857,98089.986,489177.255,4.330787288,15.7737118,98079.63578,489178.0447,4.080542402,0.341923959
98074.414,489179.372,3.957153223,98090.069,489178.407,4.336840731,15.6847139,98079.7268,489179.0445,4.086006757,0.339367325
98074.569,489180.291,3.963477819,98090.153,489179.561,4.343039513,15.6010883,98079.79729,489180.0461,4.090817226,0.33549067
98074.6,489181.216,3.970086608,98090.237,489180.719,4.349072326,15.64489623,98079.84749,489181.0492,4.097267256,0.335581639
98074.597,489182.141,3.976382627,98090.321,489181.881,4.355409441,15.72614943,98079.87766,489182.0537,4.103672971,0.335834667
98074.593,489183.064,3.982898159,98090.304,489183.047,4.361647671,15.7110092,98079.888,489183.0583,4.110546187,0.33702493
98074.589,489183.985,3.988573445,98090.23,489184.214,4.368136741,15.64267631,98079.87878,489184.0624,4.11694158,0.338199547
98074.585,489184.906,3.994901168,98090.155,489185.382,4.374717584,15.57727434,98079.85022,489185.067,4.123341464,0.338164151
98074.581,489185.827,4.000976333,98090.081,489186.551,4.381179676,15.51689969,98079.80255,489186.0709,4.129057024,0.336874184
98074.578,489186.748,4.007156875,98090.007,489187.721,4.387752985,15.45964974,98079.73605,489187.0733,4.134393429,0.334308603
98074.574,489187.67,4.013223579,98089.932,489188.893,4.394299612,15.40661848,98079.6509,489188.0743,4.139195945,0.330570163
98074.469,489188.583,4.019569959,98089.857,489190.068,4.401299118,15.45948799,98079.54739,489189.0731,4.145549184,0.330022535
98074.31,489189.489,4.025857956,98089.782,489191.245,4.408048356,15.57133007,98079.42569,489190.0696,4.152226109,0.330641881
98074.152,489190.393,4.032006178,98089.575,489192.409,4.414635283,15.55420152,98079.28591,489191.0641,4.159373416,0.332873888
98073.993,489191.294,4.038438943,98089.331,489193.567,4.421105254,15.50550783,98079.12843,489192.055,4.166562203,0.334817192
98073.835,489192.194,4.045459964,98089.088,489194.724,4.427981776,15.46140062,98078.95316,489193.0429,4.173815613,0.33555119
98073.677,489193.095,4.052167306,98088.845,489195.878,4.434418313,15.42119687,98078.76013,489194.0276,4.180268088,0.335122156
98073.519,489193.996,4.058179652,98088.602,489197.03,4.440878469,15.38512415,98078.54978,489195.008,4.185824848,0.333539563
98073.357,489194.895,4.064904801,98088.359,489198.184,4.447276972,15.35830476,98078.3222,489195.9836,4.191458214,0.330969205
98073.03,489195.755,4.07133728,98088.115,489199.342,4.453536021,15.50560524,98078.07723,489196.9552,4.199215727,0.334586258
98072.705,489196.609,4.077773456,98087.87,489200.505,4.459771037,15.6574596,98077.81506,489197.9218,4.206492999,0.336964288
98072.382,489197.457,4.084854091,98087.624,489201.674,4.465941173,15.81460252,98077.53581,489198.8829,4.213711941,0.338132295
98072.06,489198.302,4.091868237,98087.249,489202.811,4.47218309,15.84414094,98077.23909,489199.8395,4.221546647,0.340976453
98071.74,489199.142,4.098505321,98086.839,489203.939,4.478391303,15.84269579,98076.92543,489200.7894,4.228969044,0.343428631
98071.422,489199.978,4.105205513,98086.429,489205.068,4.484848953,15.84670783,98076.59485,489201.7325,4.236066985,0.344695729
98070.996,489200.773,4.112076938,98086.018,489206.199,4.490944454,15.97191159,98076.24691,489202.6696,4.244509379,0.349548155
98070.558,489201.556,4.11911993,98085.605,489207.333,4.496590033,16.11787635,98075.88174,489203.5999,4.252671574,0.35380721
98070.124,489202.333,4.12591771,98085.192,489208.471,4.50261085,16.27020799,98075.49937,489204.5227,4.260299565,0.356740914
98069.692,489203.104,4.133185562,98084.635,489209.551,4.507987569,16.27442958,98075.0999,489205.4372,4.268827019,0.361901629
98069.201,489203.844,4.14015591,98084.048,489210.617,4.513523083,16.31891351,98074.68261,489206.3446,4.278005527,0.369206581
98068.686,489204.563,4.147125528,98083.461,489211.681,4.519295232,16.40019966,98074.2484,489207.2427,4.28723775,0.376474012
98068.175,489205.276,4.153850247,98082.875,489212.744,4.524671713,16.48820864,98073.79691,489208.1321,4.295668272,0.382442868
98067.668,489205.984,4.160530968,98082.289,489213.807,4.52996717,16.58230895,98073.32815,489209.0125,4.3035488,0.387124574
98067.129,489206.667,4.167189098,98081.61,489214.818,4.53543542,16.61740539,98072.84251,489209.883,4.312481414,0.394551982
98066.514,489207.298,4.173881937,98080.859,489215.784,4.540527136,16.66706996,98072.33952,489210.7442,4.322777046,0.406101347
98065.907,489207.922,4.180503704,98080.112,489216.744,4.545277765,16.72153429,98071.82004,489211.5943,4.332346161,0.416264403
98065.305,489208.54,4.187398404,98079.368,489217.701,4.550520081,16.78367927,98071.28327,489212.4344,4.341763678,0.425106193
98064.708,489209.153,4.194042942,98078.627,489218.654,4.55558048,16.85252391,98070.72975,489213.2634,4.350454195,0.432627974
98064.116,489209.761,4.200267067,98077.825,489219.561,4.560311888,16.85160767,98070.1594,489214.0812,4.358987242,0.44083449
98063.528,489210.365,4.207206374,98076.967,489220.417,4.565159219,16.78241416,98069.57295,489214.8865,4.368215927,0.449806603
98062.942,489210.967,4.213401197,98076.115,489221.268,4.569863007,16.72239606,98068.96949,489215.6804,4.376505395,0.457564299
98062.359,489211.566,4.219741538,98075.269,489222.114,4.574775492,16.67118484,98068.35026,489216.4611,4.384505307,0.464078906
98061.777,489212.163,4.226111196,98074.426,489222.956,4.579677291,16.62786968,98067.7146,489217.2294,4.392079607,0.469412689
98061.125,489212.697,4.232942559,98073.563,489223.771,4.584549486,16.65344769,98067.06321,489217.984,4.400808462,0.477424903
98060.449,489213.203,4.239208038,98072.612,489224.497,4.589423446,16.59798196,98066.39602,489218.7251,4.410443732,0.48894392
98059.776,489213.707,4.245381621,98071.668,489225.216,4.594179179,16.54922189,98065.71312,489219.4529,4.419519963,0.499253329
98059.107,489214.208,4.251852108,98070.733,489225.93,4.598642752,16.50966868,98065.01611,489220.1659,4.428114322,0.508266925
98058.439,489214.707,4.257496881,98069.803,489226.639,4.603220215,16.47765517,98064.30413,489220.8653,4.435929794,0.516114752
98057.773,489215.206,4.263465176,98068.805,489227.262,4.608087304,16.34173063,98063.57834,489221.5502,4.444814772,0.526227369
98057.109,489215.703,4.269569019,98067.784,489227.844,4.612904982,16.16661702,98062.8394,489222.2204,4.453873712,0.536805675
98056.446,489216.199,4.274712451,98066.771,489228.421,4.618385625,15.9994659,98062.08697,489222.8764,4.462475143,0.546340844
98055.783,489216.695,4.280058205,98065.767,489228.993,4.624000444,15.840488,98061.32199,489223.5178,4.470872636,0.554786268
98055.108,489217.177,4.284805473,98064.771,489229.56,4.630308586,15.70707669,98060.54497,489224.1444,4.479205772,0.562658604
98054.38,489217.589,4.289868129,98063.753,489230.086,4.635689946,15.6214,98059.75589,489224.7567,4.488214601,0.573551068
98053.653,489217.999,4.294233588,98062.701,489230.548,4.64120225,15.47073705,98058.956,489225.3539,4.497590543,0.586096029
98052.928,489218.409,4.298186636,98061.658,489231.007,4.64688861,15.32718187,98058.14463,489225.937,4.506554201,0.597552008
98052.203,489218.819,4.302146653,98060.625,489231.462,4.652047197,15.19129794,98057.32308,489226.5052,4.514865438,0.607940711
98051.478,489219.229,4.305981888,98059.599,489231.913,4.65720604,15.06102576,98056.49123,489227.0591,4.522798595,0.617317191
98050.732,489219.607,4.309663032,98058.581,489232.361,4.66228407,14.97569087,98055.64995,489227.5983,4.530605012,0.626570612
98049.959,489219.939,4.313512217,98057.569,489232.806,4.667662481,14.94897284,98054.79938,489228.1231,4.538771141,0.636054656
98049.187,489220.271,4.316737987,98056.563,489233.249,4.673090441,14.92762071,98053.93987,489228.6336,4.54636085,0.644370091
98048.414,489220.602,4.319754474,98055.554,489233.674,4.678236105,14.89485764,98053.07197,489229.1299,4.553619317,0.652376086
98047.642,489220.934,4.32287558,98054.513,489234.028,4.683733285,14.78727416,98052.19576,489229.6121,4.562034399,0.662751038
98046.868,489221.266,4.325534553,98053.479,489234.38,4.688939488,14.68612668,98051.31151,489230.0804,4.569793298,0.672139318
98046.069,489221.548,4.328058916,98052.452,489234.729,4.693984506,14.64518522,98050.42079,489230.5345,4.577538765,0.68177754
98045.254,489221.807,4.330322175,98051.431,489235.076,4.699366279,14.63631409,98049.52207,489230.9754,4.585317461,0.690961551
98044.433,489222.069,4.332300079,98050.418,489235.421,4.704327451,14.63202409,98048.61679,489231.4027,4.592364435,0.699046294
98043.607,489222.332,4.334283105,98049.411,489235.763,4.709099963,14.63141063,98047.70557,489231.8165,4.598965078,0.706163469
98042.777,489222.596,4.336179931,98048.408,489236.104,4.714135597,14.63469251,98046.78783,489232.2174,4.605388802,0.712276321
98041.943,489222.861,4.337843559,98047.41,489236.443,4.719259766,14.64099768,98045.86518,489232.6051,4.611482586,0.717428946
98041.084,489223.071,4.339125354,98046.415,489236.782,4.724465572,14.7109171,98044.93684,489232.9803,4.61762011,0.722724344
98040.216,489223.268,4.340382107,98045.397,489237.047,4.729821901,14.72085602,98044.00417,489233.3427,4.625127443,0.731166512
98039.347,489223.465,4.341627535,98044.382,489237.311,4.735191691,14.73305606,98043.06641,489233.6932,4.63235743,0.738710299
98038.474,489223.663,4.342876242,98043.37,489237.573,4.740397734,14.74648826,98042.12361,489234.0319,4.639199806,0.745427783
98037.6,489223.861,4.343829158,98042.362,489237.835,4.745461109,14.76310672,98041.17736,489234.3587,4.645547486,0.751230891
98036.723,489224.06,4.344899542,98041.357,489238.095,4.750544517,14.7802294,98040.22748,489234.674,4.651670305,0.756254316
98035.843,489224.259,4.345958031,98040.355,489238.355,4.755901162,14.80051891,98039.27412,489234.9782,4.657696321,0.760442769
98034.962,489224.459,4.347166839,98039.355,489238.615,4.761161488,14.82196967,98038.31742,489235.2715,4.663380398,0.763810739
98034.072,489224.641,4.348972779,98038.356,489238.874,4.766458521,14.86374599,98037.35685,489235.5545,4.669089005,0.766771637
98033.168,489224.782,4.349993692,98037.36,489239.132,4.77161886,14.94976134,98036.39447,489235.8268,4.674507202,0.769673006
98032.262,489224.923,4.350993149,98036.356,489239.358,4.776456418,15.00433474,98035.42893,489236.0893,4.680112039,0.77355418
98031.355,489225.065,4.352214625,98035.341,489239.54,4.781328702,15.0137877,98034.46038,489236.3421,4.686525413,0.779072059
98030.447,489225.207,4.353612563,98034.329,489239.722,4.785883174,15.02515055,98033.49009,489236.5853,4.69246857,0.783897861
98029.537,489225.349,4.354366742,98033.319,489239.904,4.790684612,15.03833598,98032.51748,489236.8193,4.698215219,0.788068747
98028.625,489225.491,4.355237377,98032.311,489240.085,4.795148587,15.05228993,98031.54306,489237.0445,4.703497084,0.791659088
98027.745,489225.629,4.356090289,98031.297,489240.267,4.799413663,15.0627935,98030.56753,489237.2608,4.708369364,0.794632307
98026.938,489225.755,4.357193058,98030.265,489240.453,4.803587407,15.06984184,98029.58955,489237.469,4.712960208,0.79697951
98026.156,489225.877,4.358023875,98029.23,489240.639,4.807937222,15.0786644,98028.6115,489237.6688,4.717412881,0.798796053
98025.34,489226.004,4.359211632,98028.204,489240.824,4.81179384,15.09420074,98027.63139,489237.861,4.721307662,0.800066869
98024.499,489226.136,4.360253637,98027.182,489240.995,4.815724946,15.09928376,98026.64947,489238.0457,4.725321314,0.801516298
98023.638,489226.27,4.362008062,98026.157,489241.116,4.819666536,15.0581897,98025.66617,489238.2232,4.730490542,0.805147289
98022.761,489226.407,4.363459302,98025.137,489241.236,4.82352287,15.01814293,98024.68159,489238.3937,4.735342904,0.808330908
98021.87,489226.546,4.364916863,98024.121,489241.355,4.82736713,14.97910151,98023.69578,489238.5575,4.74000913,0.811097524
98020.97,489226.687,4.366112063,98023.107,489241.475,4.830749335,14.94161012,98022.70815,489238.715,4.744030381,0.813362037
98020.06,489226.829,4.366825944,98022.097,489241.594,4.834027312,14.90485136,98021.72065,489238.866,4.747708148,0.815242057
98019.142,489226.972,4.368002459,98021.087,489241.713,4.836797353,14.86876276,98020.73054,489239.0114,4.750880351,0.816727948
98018.218,489227.116,4.369041718,98020.08,489241.831,4.839420048,14.83233862,98019.74085,489239.1508,4.753744628,0.817858489
98017.288,489227.261,4.369769828,98019.074,489241.95,4.841554343,14.79717936,98018.74994,489239.2848,4.755951398,0.818554992
98016.354,489227.407,4.370849376,98018.069,489242.068,4.84338637,14.76096697,98017.75848,489239.4134,4.757826908,0.818935949
98015.414,489227.554,4.372097224,98017.064,489242.186,4.844787612,14.7247385,98016.7653,489239.5372,4.759216513,0.818970089
98014.471,489227.701,4.373456037,98016.061,489242.305,4.845976502,14.69030007,98015.77259,489239.656,4.760265301,0.818608489
98013.525,489227.849,4.37508604,98015.058,489242.423,4.847196243,14.65440429,98014.77896,489239.7702,4.761260581,0.817975418
98012.575,489227.998,4.376898762,98014.055,489242.532,4.848259905,14.60916,98013.78494,489239.88,4.762250304,0.817529293
98011.622,489228.146,4.378531481,98013.05,489242.617,4.849119175,14.54128691,98012.79033,489239.9856,4.76354714,0.818159216
98010.667,489228.295,4.380104581,98012.046,489242.702,4.84976045,14.47284664,98011.79571,489240.0872,4.764518969,0.818502255
98009.71,489228.445,4.381240644,98011.042,489242.786,4.850367302,14.40272561,98010.80041,489240.185,4.765281657,0.818629696
98008.75,489228.595,4.38300104,98010.038,489242.871,4.850531801,14.33398479,98009.80417,489240.2792,4.765652361,0.818451647
98007.788,489228.745,4.384033301,98009.035,489242.956,4.850684653,14.26560654,98008.80808,489240.37,4.765766438,0.818026425
98006.825,489228.895,4.38536202,98008.033,489243.04,4.85044507,14.19648862,98007.81244,489240.4574,4.765530144,0.817419866
98005.86,489229.046,4.386437081,98007.03,489243.125,4.850377768,14.12753131,98006.81533,489240.5418,4.765255717,0.81652385
98004.893,489229.197,4.387907991,98006.028,489243.209,4.850139226,14.05789348,98005.81855,489240.6233,4.764840798,0.815463729
98003.925,489229.348,4.390084984,98005.027,489243.294,4.849897663,13.98947176,98004.82217,489240.7019,4.764433264,0.814132139
98002.956,489229.5,4.392239527,98004.025,489243.378,4.849388114,13.91911078,98003.82472,489240.7779,4.763740636,0.81264849
98001.985,489229.651,4.39443933,98003.024,489243.463,4.848598653,13.85102397,98002.82755,489240.8515,4.762727395,0.810922614
98001.013,489229.803,4.396219726,98002.022,489243.547,4.847573554,13.78098752,98001.82934,489240.9227,4.761390959,0.809057573
98000.04,489229.955,4.398238525,98001.021,489243.632,4.846512797,13.71213659,98000.83162,489240.9917,4.759973299,0.806949665
97999.066,489230.107,4.400274611,98000.02,489243.716,4.845341255,13.64239704,97999.83371,489241.0585,4.758431631,0.804726719
97998.091,489230.259,4.402562274,97999.02,489243.801,4.844450005,13.57382794,97998.83631,489241.1234,4.75707725,0.80227386
97997.115,489230.412,4.404805368,97998.019,489243.885,4.843503351,13.50329386,97997.83794,489241.1865,4.755636028,0.799708852
97996.139,489230.564,4.407245724,97997.019,489243.97,4.842408825,13.43485154,97996.84031,489241.2478,4.754045089,0.796941111
97995.161,489230.717,4.409499276,97996.018,489244.054,4.841360428,13.3645059,97995.84152,489241.3076,4.752430682,0.794077922
97994.183,489230.87,4.412076785,97995.017,489244.12,4.840325309,13.27622145,97994.84365,489241.3659,4.751312067,0.792145829
97993.204,489231.022,4.414057871,97994.015,489244.181,4.839299977,13.18396761,97993.84502,489241.423,4.750174753,0.790412985
97992.224,489231.175,4.416005889,97993.013,489244.241,4.838332507,13.0898005,97992.84622,489241.4791,4.749059456,0.788616092
97991.244,489231.328,4.417741087,97992.012,489244.302,4.837327841,12.99671112,97991.84815,489241.5341,4.747810907,0.786654527
97990.263,489231.482,4.419798198,97991.01,489244.362,4.836379299,12.90164365,97990.84913,489241.5883,4.746668923,0.784650874
