outer_x,outer_y,outer_z,inner_x,inner_y,inner_z,initial_x,initial_y,initial_z,initial_position,Distance (m),Speed (m/s),Longitudinal acceleration (m/s2),Lateral acceleration (m/s2),Optimized line,Timestamp
605375.3907,5805184.868,4.038089261,605385.954,5805175.352,3.465901584,605380.7543,5805180.036,3.747554935,0.507759317,2373.0815359766284,26.49807078088033,1.3494512370604648,7.660839415390501,0.4807510568936671,63.694755996722584
605379.7629,5805188.349,4.003935261,605389.0075,5805177.812,3.465923443,605384.1516,5805183.347,3.748527235,0.474728765,2377.9209031245928,26.79990164358846,1.8719204045913287,8.029631316135108,0.4122637376698742,63.87635266645791
605384.2879,5805191.624,3.970882823,605392.4864,5805180.101,3.46477423,605387.9544,5805186.471,3.7445413,0.447219461,2382.9973682457303,27.194305123308805,2.192593257530709,8.482863389925365,0.34708385643536,64.0643900662128
605388.9128,5805194.754,3.940125894,605396.3263,5805182.565,3.461899595,605392.1725,5805189.395,3.729849346,0.439700348,2388.291906629729,27.637391098437085,2.3713754041665327,8.850910099220458,0.3022096965337621,64.25750969404949
605393.7235,5805197.855,3.918101828,605400.6619,5805184.92,3.459554333,605396.8058,5805192.109,3.714400856,0.444230862,2393.818831905113,28.123825811970047,2.469687167022275,9.308739076487415,0.2716185968174255,64.45574515523981
605398.9159,5805200.757,3.90877924,605405.3643,5805187.232,3.454250842,605401.8485,5805194.606,3.702066611,0.454784749,2399.597129717392,28.63005529468836,2.784845243653307,8.369624852394757,0.2512369294660911,64.65937168084851
605404.6227,5805203.677,3.906837444,605410.1936,5805189.391,3.450350356,605407.2721,5805196.883,3.689735538,0.475591877,2405.732388055461,29.28976772653877,3.1783242140084824,8.017349438559782,0.2459772909700396,64.87122517134763
605410.7183,5805205.951,3.911810365,605415.6322,5805191.204,3.451071593,605413.0497,5805198.954,3.693217918,0.474439504,2412.0795810890336,29.984989845378905,3.1498903817210104,9.008699337256756,0.2146727163227934,65.08538692564487
605417.2372,5805207.471,3.915046871,605421.5633,5805192.7,3.457321389,605419.1727,5805200.862,3.710259861,0.447401374,2418.64944751912,30.644659042047003,3.0475917695917842,9.158959542328697,0.1700064200115142,65.30210816849042
605424.0176,5805208.783,3.904653327,605427.8663,5805194.108,3.469969745,605425.6299,5805202.635,3.722557778,0.418914887,2425.469332189138,31.316103406364345,3.0175027132852934,9.666756982492831,0.129765425690678,65.52224376400369
605431.0849,5805209.835,3.876018186,605434.559,5805195.245,3.491309851,605432.4019,5805204.304,3.730181021,0.379085332,2432.546602208887,31.982636754798794,2.9615534643837873,8.651346485098871,0.1045594725811012,65.74585864170045
605438.3681,5805210.919,3.832986704,605441.534,5805196.426,3.52804733,605439.4635,5805205.904,3.727482957,0.34598249,2439.8861155567083,32.65023571083812,2.9120937518823844,5.358929936269568,0.1105734679112432,65.97297258752495
605445.8663,5805212.034,3.776811726,605448.8085,5805197.657,3.585150806,605446.7988,5805207.478,3.716067957,0.316934694,2447.4726161900476,33.31300819909194,2.848051865850915,1.6959708675010456,0.135783391724187,66.20299464780138
605453.457,5805213.386,3.709890997,605456.5617,5805199.019,3.654385781,605454.3836,5805209.098,3.693324477,0.298460574,2455.2621863325826,33.964023694899616,2.7726624978516337,-1.9200507493193009,0.1833994812903925,66.4345616454302
605461.2598,5805214.982,3.638619515,605464.5272,5805200.738,3.727811335,605462.212,5805210.831,3.664610581,0.291433503,2463.318888992026,34.60556882884531,2.6864590094985403,-4.457069779990857,0.2388783511499848,66.66955509844374
605469.2025,5805217.123,3.57077075,605472.6832,5805202.914,3.792240764,605470.2803,5805212.723,3.639352522,0.309666273,2471.64061598521,35.23441836179048,2.5955157463483665,-6.803737642945812,0.3114381712753211,66.90786347529004
605477.3774,5805219.393,3.51875024,605481.1054,5805205.237,3.841729485,605478.5788,5805214.831,3.62283487,0.322264201,2480.2313759587764,35.8503734155754,1.3048949606859856,-9.56726468837293,0.3667884671478562,67.14956805819077
605485.7834,5805221.748,3.491707594,605489.747,5805207.871,3.878027677,605487.0896,5805217.175,3.619020974,0.329554087,2489.076175203395,35.85084315024915,-1.5689865203583548,-9.344256693272436,0.3874641818260987,67.39628072690815
605493.9901,5805224.456,3.485297487,605498.2809,5805210.698,3.904289311,605495.4809,5805219.676,3.630876682,0.347451063,2497.8553268671926,35.08480546547599,-4.519893606155901,-8.145162337345335,0.3802602575391903,67.64380511937142
605501.5073,5805227.07,3.498665216,605506.1342,5805213.296,3.924849761,605503.1645,5805222.137,3.651311393,0.358169254,2505.9411543220353,33.733535686854445,-8.639318778581526,-5.287171466216897,0.3576049506657087,67.87879559776567
605508.519,5805229.658,3.527240812,605513.3906,5805216.144,3.948506411,605510.3427,5805224.599,3.684946292,0.374360328,2513.5718102046717,31.1384697161071,-11.548717807764461,-0.7927295425045943,0.3093023597918639,68.11404825675895
605514.6542,5805232.204,3.562083886,605519.9239,5805218.727,3.976392676,605516.7023,5805226.966,3.723108803,0.388659124,2520.3337115848767,28.446052319725936,-10.129241516377496,-0.8026299260995582,0.3053362376834219,68.34101664214396
605520.1764,5805234.495,3.595462624,605525.9438,5805221.116,4.007555858,605522.4211,5805229.287,3.755849218,0.389199802,2526.4680544790026,26.49592268273607,-6.707888588317215,-2.632596061254815,0.28063768885624,68.56431924070729
605525.1851,5805236.573,3.627242708,605531.4681,5805223.703,4.040163354,605527.5993,5805231.628,3.785903311,0.384239908,2532.0741667695665,25.40831131294731,-3.164769489051703,-5.761835396524943,0.2685230540999685,68.78033677372898
605529.5559,5805238.667,3.655963041,605536.69,5805226.154,4.070534169,605532.2155,5805234.002,3.810515333,0.372800749,2537.1548849832466,25.095253143985087,-1.3973807956781457,-9.43154734000289,0.2473283618621695,68.98153913511923
605533.6309,5805240.816,3.682864275,605541.2913,5805228.556,4.098042405,605536.352,5805236.461,3.830343024,0.355217873,2541.8985728353555,24.857391093661935,-1.0346784583862751,-9.244830205622275,0.2070955791834938,69.17146653233733
605537.2313,5805243.166,3.711312471,605545.6119,5805231.246,4.123161503,605540.1084,5805239.074,3.852701812,0.343304191,2546.3668921449726,24.707252051798463,-0.6084280370348673,-9.2290874064122,0.1756557529814357,69.35176922498475
605540.2719,5805245.723,3.739785101,605549.7366,5805234.365,4.146438948,605543.4923,5805241.859,3.878148037,0.340247504,2550.563658620877,24.639282745747558,-0.406134071773511,-9.22480057505449,0.1502234828107351,69.52186288984379
605542.7518,5805248.326,3.766945342,605553.7296,5805238.16,4.168310004,605546.5184,5805244.838,3.904658032,0.343110621,2554.4465768318146,24.574246792830817,-0.39697594184499263,-8.37347942090897,0.1350864262332808,69.67966170034747
605544.9754,5805251.344,3.79587957,605556.9339,5805241.928,4.19182579,605549.1907,5805248.025,3.935448507,0.35249441,2558.358186864566,24.513403082846875,-0.4045185474496617,-7.397697625173507,0.1298719151823554,69.83903417153557
605546.946,5805254.316,3.821264919,605559.7282,5805245.859,4.214371187,605551.4505,5805251.335,3.959796571,0.352402735,2562.09157981788,24.44841941579332,-0.2055238496663382,-6.344383447287911,0.1163633709224155,69.99153637683716
605548.464,5805257.251,3.845479497,605562.1378,5805250.087,4.235393986,605553.3017,5805254.716,3.983429928,0.353796286,2565.5788875069757,24.44841941579332,0.0,-5.506542582624595,0.1093418499328053,70.13417576917527
605549.504,5805259.953,3.870820566,605564.4584,5805255.123,4.256507275,605554.8131,5805258.238,4.007746642,0.355019161,2568.7640169203523,24.44841941579332,0.17451183901687684,-4.5981397710112635,0.1103319261741161,70.26445533282343
605550.5278,5805263.034,3.89513791,605566.1339,5805259.904,4.278026238,605556.0029,5805261.936,4.029465234,0.350826582,2572.209577744386,24.499618911777244,0.18693576522322214,-3.616510562615855,0.1093875515411249,70.40523976226166
605551.458,5805266.419,3.9198948,605567.0156,5805264.581,4.301843059,605556.8609,5805265.78,4.052539273,0.347283866,2575.8461356878825,24.499618911777244,-1.0880016404158807e-14,-2.599479463895628,0.1048731081400173,70.55367300755383
605551.9549,5805270.073,3.94466836,605567.7876,5805269.174,4.325121494,605557.3862,5805269.765,4.075180241,0.343043287,2579.639845242328,24.499618911777244,0.019539046633708465,-1.4491942878013773,0.1080572515334971,70.70852070408768
605552.319,5805273.849,3.971001924,605567.9741,5805273.902,4.349965818,605557.5737,5805273.867,4.098201543,0.335650876,2583.527139142985,24.50589581307314,0.01984125087455734,-0.29721083097683537,0.1025710746652342,70.86716790624371
605552.1781,5805277.65,3.996562749,605567.6998,5805278.705,4.376453894,605557.4233,5805278.006,4.124938248,0.337927074,2587.436555727382,24.50589581307314,0.1262517001083102,0.8941463029900689,0.1069015758640535,71.02669754001906
605551.8652,5805281.488,4.022486762,605567.2345,5805283.606,4.404440761,605556.9396,5805282.187,4.148593903,0.330163503,2591.397631955394,24.546979539450287,0.6849192188425359,1.988225879415379,0.0998888766221985,71.18819984542095
605551.0573,5805285.333,4.050585892,605566.1447,5805288.552,4.432836807,605556.1161,5805286.412,4.178754112,0.335298411,2595.440626518982,24.732130301688255,1.262119536548173,3.0096561468899643,0.1031404662240936,71.35228538091951
605549.8738,5805289.153,4.078735114,605564.9107,5805293.592,4.460639542,605554.9429,5805290.65,4.207480777,0.337114835,2599.561751584456,24.96443352163302,1.300313781821384,4.111319954794503,0.106315278901828,71.51813689049773
605548.2588,5805292.844,4.109409394,605563.0824,5805298.629,4.488685798,605553.4093,5805294.854,4.24118909,0.347449868,2603.729078829483,25.163450124745186,1.0196582679167037,5.269903681367261,0.1159908140007278,71.68440472156855
605546.0919,5805296.269,4.141334724,605560.6903,5805303.584,4.51450121,605551.5004,5805298.979,4.279587719,0.370486246,2607.932652397775,25.303107389088343,1.0635007305562238,6.109107999177538,0.1396680084739726,71.85099320215355
605543.5,5805299.404,4.172681155,605557.5807,5805308.296,4.539650506,605549.1884,5805302.996,4.320933067,0.403990564,2612.1934344890133,25.520225240671422,1.511063236724421,6.702668251604633,0.1731513531771872,72.01866351697832
605540.5508,5805302.236,4.20433556,605553.7666,5805312.626,4.563149879,605546.4467,5805306.871,4.364412003,0.446129171,2616.544315388424,25.81451048631991,1.6750913432349397,7.595251035014719,0.2169115951638291,72.18817372630518
605537.4852,5805304.965,4.236055966,605549.4176,5805316.549,4.586916563,605543.2468,5805310.559,4.405476828,0.482872433,2621.029035153436,26.092816133924128,1.7109851495039832,8.199175028519976,0.2552042134197292,72.3609709037758
605534.0353,5805307.373,4.266721922,605544.4749,5805319.823,4.610540009,605539.5871,5805313.994,4.449563597,0.531802714,2625.6715512748974,26.414140389107416,2.061122045861531,8.227181237794774,0.3075809473582861,72.53780522931606
605530.3956,5805309.667,4.293028576,605539.1204,5805322.497,4.639538107,605535.4773,5805317.14,4.494852554,0.582447032,2630.507007615789,26.835865148311687,2.3559696613897922,8.670645783557106,0.3668212918194357,72.71941859412571
605526.3552,5805311.624,4.313824542,605533.5144,5805324.742,4.668146266,605530.9145,5805319.978,4.539472691,0.636844923,2635.5941916689917,27.285565049360898,2.3525698542739444,9.339135766107702,0.4403003251571572,72.90741008047863
605521.923,5805313.236,4.329642637,605527.7223,5805326.673,4.697670194,605525.9139,5805322.483,4.582904055,0.688157827,2640.969918234878,27.736687833252947,2.4573836688477524,9.244585856861873,0.522170120639132,73.1028119873164
605516.9965,5805314.523,4.339779661,605521.7932,5805328.438,4.727247839,605520.4835,5805324.639,4.621453879,0.726957994,2646.683854873678,28.27133858186736,2.8203707981350505,8.591210878563336,0.6004653831476812,73.30685190818235
605511.655,5805315.55,4.346588826,605515.6271,5805329.817,4.75900268,605514.6837,5805326.429,4.661053517,0.762497723,2652.6977512154817,28.910477305000583,3.1138200597398784,8.381803424328735,0.6822160640092434,73.51719487293542
605505.9278,5805316.32,4.354297579,605509.2364,5805330.985,4.790226685,605508.534,5805327.871,4.697674163,0.787688647,2659.00255158197,29.598982380131087,3.167557148750565,8.749140163084034,0.7562156702073521,73.73270875395286
605500.3604,5805317.002,4.361069189,605502.4695,5805331.933,4.817655112,605502.0543,5805328.994,4.727773457,0.803143638,2665.600213473466,30.289932848449443,3.0883436447675545,9.335044695049529,0.8186463981266351,73.95303873876941
605494.1577,5805317.761,4.369287278,605495.5074,5805332.517,4.84018718,605495.2619,5805329.834,4.754547527,0.818136252,2672.498102226693,30.973281391002757,3.0095689653441635,9.714620209546197,0.8726796187240639,74.17822733975486
605487.4122,5805318.588,4.379291639,605488.3405,5805333.065,4.849416172,605488.1719,5805330.436,4.764027939,0.81837097,2679.6513262052717,31.65424385136898,2.9575188093783846,9.35787847074656,0.8980733137061864,74.40666440319926
605480.2839,5805319.461,4.389693029,605480.9307,5805333.445,4.849951339,605480.8106,5805330.849,4.764517075,0.814377479,2687.0453363571155,32.331594256505035,2.904023092970225,8.052479193323933,0.9012369254925896,74.63777836124035
605472.8376,5805320.374,4.40589687,605473.2868,5805333.836,4.843021976,605473.1963,5805331.124,4.754948468,0.798516254,2694.683375237497,33.00353511593106,2.844608192501906,5.723188610859859,0.8692283118272361,74.87158945042765
605465.0945,5805321.323,4.421982509,605465.3941,5805334.096,4.835408144,605465.3287,5805331.309,4.74521945,0.781850011,2702.5792369324367,33.6695425570033,2.777984098810766,3.9780159192446787,0.8161880203596475,75.10844252427772
605457.0324,5805322.143,4.43683708,605457.2475,5805334.318,4.829324165,605457.1971,5805331.466,4.737369815,0.765713943,2710.738350319639,34.3272024937104,2.7061688550613154,2.3155176308535474,0.7500170546897857,75.34842793478867
605448.6796,5805322.815,4.454760276,605448.8264,5805334.391,4.825150924,605448.7912,5805331.62,4.736486766,0.760619882,2719.1915433865797,34.97810623008509,2.631669468698033,0.5209491802958871,0.6631238661201584,75.59236864359151
605440.0548,5805323.481,4.475389505,605440.1168,5805334.356,4.825677659,605440.1018,5805331.722,4.740852244,0.757841614,2727.9012808379557,35.61758207616828,2.553786831465667,2.7639956947122015,0.5853836181837032,75.83911848512835
605431.1601,5805323.589,4.500353147,605431.1103,5805334.318,4.832599676,605431.1224,5805331.71,4.751833533,0.756908819,2736.895766146404,36.246506178163166,2.4809075689982083,2.2867514852529545,0.5060171887079263,76.08943781782806
605422.0274,5805323.701,4.529875676,605421.7898,5805334.133,4.84673374,605421.8492,5805331.525,4.767503748,0.749951161,2746.1951321632146,36.86879610595527,2.409937074471067,-0.7393943030475152,0.3779974657559043,76.3438131873143
605412.7634,5805323.497,4.560360715,605412.1223,5805333.718,4.867057975,605412.2859,5805331.111,4.78881478,0.744884535,2755.613409874266,37.46961761420433,2.3367384606671613,1.3054301506407877,0.3270938777713246,76.59720244435456
605403.0694,5805323.037,4.593379308,605402.1838,5805333.291,4.894576518,605402.4299,5805330.442,4.810877828,0.72211354,2765.4013321531124,38.06548534647543,2.27137316701136,0.9103997610249761,0.2426895413525955,76.85636465887995
605392.958,5805322.56,4.631349676,605391.9587,5805332.853,4.936196541,605392.2804,5805329.54,4.838077192,0.678137363,2775.544543844456,38.658037592629896,2.207637965008468,-1.928587034167769,0.1578968747351231,77.12077409428593
605382.5383,5805321.65,4.675084011,605381.4377,5805332.276,4.990133417,605381.832,5805328.469,4.877268984,0.641756401,2786.0140219185355,39.24174096719137,2.138537851135476,-1.7698945584900088,0.1240931340880302,77.38956762021463
605371.7904,5805320.688,4.723158302,605370.6244,5805331.476,5.048172611,605371.0753,5805327.304,4.922491272,0.61330449,2796.8095832826843,39.816075872399274,2.0759252189488757,0.16558693710279768,0.1135936657612041,77.66267309657894
605360.7153,5805319.696,4.772223499,605359.4958,5805330.653,5.110024882,605360.0041,5805326.086,4.969242714,0.583239805,2807.9309949384965,40.38374184783726,2.0209138453672577,1.3075281176079865,0.0701647728816009,77.94001566348122
605349.373,5805318.331,4.826723357,605348.0484,5805329.658,5.172340884,605348.6179,5805324.788,5.023745495,0.570058307,2819.3613464175874,40.94400193733004,1.9674498234400024,0.7209106600066489,0.0468597070572485,78.22110919803899
605337.7249,5805316.929,4.88442049,605336.3033,5805328.347,5.233777357,605336.9207,5805323.388,5.082043005,0.565675144,2831.1022085452496,41.49656378353594,1.9154087296235514,1.5451141888556297,0.0257994806234272,78.50594135621256
605325.7777,5805315.49,4.950809509,605324.2292,5805326.969,5.291580336,605324.9205,5805321.845,5.139458574,0.55359557,2843.1478079681556,42.041384690082644,1.865435876733253,2.9808255874923693,-0.0167529557364254,78.79432764395364
605313.6144,5805313.562,5.019844401,605311.9055,5805324.941,5.348211724,605312.6352,5805320.082,5.207996185,0.57299195,2855.4805596050505,42.57776691272118,1.816947824828771,2.915745688595872,-0.0440721690822847,79.08581606952386
605301.2313,5805311.521,5.09573128,605299.2352,5805322.858,5.420372652,605300.0866,5805318.023,5.281906594,0.573479834,2868.0599801465028,43.104069459842364,1.766036904487961,2.771849265991443,-0.0619796195035921,79.37944704369566
605288.6278,5805309.035,5.194071145,605286.3598,5805320.268,5.522921075,605287.2986,5805315.618,5.38679432,0.586052092,2880.935386800726,43.620169267433745,1.708425242057226,2.471057081097792,-0.0394097974438318,79.67637456576277
605275.7228,5805306.378,5.323827762,605273.2504,5805317.58,5.65792953,605274.2888,5805312.875,5.517603247,0.579989356,2894.1323601112854,44.124621009340366,1.6447225865876396,2.2444057113664186,-0.0160422455800057,79.97717814097064
605262.6033,5805303.368,5.497691683,605259.9335,5805314.603,5.829739243,605261.0663,5805309.836,5.688853893,0.575707275,2907.6123463849895,44.61399556200111,1.5762086561935071,2.2337818606985325,0.0011437347660398,80.28099144783837
605249.2594,5805300.157,5.722796377,605246.4096,5805311.355,6.051775675,605247.6379,5805306.529,5.90998562,0.569000062,2921.357352815624,45.08595641249763,1.50611390777325,2.3198495179407934,0.0051727525493225,80.58745775307212
605235.7633,5805296.61,5.994230351,605232.6114,5805308.041,6.325465507,605234.0233,5805302.92,6.17708716,0.552045626,2935.337743468988,45.53973095510054,1.4458002095638767,2.4813776575276605,0.0212250661226797,80.89598817219394
605222.0805,5805292.798,6.270736694,605218.6782,5805304.206,6.622405642,605220.2402,5805298.969,6.460955583,0.540903327,2949.5690944905673,45.98126630698976,1.4098682390146051,2.8693136766497385,0.0258573016015794,81.20698458716579
605208.2295,5805288.641,6.510514368,605204.4849,5805300.265,6.876061301,605206.2953,5805294.645,6.699329954,0.516529228,2964.059067096006,46.42018848746089,1.4057454163268717,2.9460410572968025,0.031399834077725,81.52061541987663
605194.2318,5805284.005,6.662473854,605190.1359,5805295.879,7.014006639,605192.1844,5805289.94,6.838189058,0.499854362,2978.830807228506,46.86739578002291,1.429682790410539,2.6410227340525516,0.0657557795390878,81.83730794114817
605179.9935,5805279.14,6.69960282,605175.5522,5805291.207,7.053309234,605177.894,5805284.844,6.866803362,0.472710346,2993.903834957011,47.330738805919104,1.4683115538536462,2.8884068248756565,0.0864544160806254,82.15733609870692
605165.6079,5805273.744,6.614510837,605160.785,5805286.049,6.983345425,605163.4145,5805279.34,6.782253011,0.454789877,3009.296158395985,47.812685393560876,1.5109115199767178,2.809148185798163,0.1015771945451672,82.48089652484215
605150.9874,5805268.012,6.399062997,605145.7584,5805280.546,6.772046053,605148.7383,5805273.403,6.559493037,0.43012672,3025.031070117328,48.314580172686185,1.5520410917188945,2.8988455618368474,0.0971038577090368,82.80827318803246
605136.1384,5805261.85,6.062181028,605130.5648,5805274.479,6.451705269,605133.861,5805267.01,6.221344891,0.40861114,3041.139546629068,48.83578296972504,-3.256194653222395,2.8273844114926105,0.0846886283814628,83.13989266923042
605121.2836,5805255.143,5.627132669,605115.2797,5805268.091,6.046070579,605118.9105,5805260.261,5.792724932,0.395266832,3057.4701625136922,46.10735669082331,-9.036894730706942,2.1856363948998876,0.0878674598179611,83.48390100817964
605108.025,5805249.035,5.223708855,605101.7936,5805262.032,5.641802211,605105.6306,5805254.029,5.384361249,0.384250186,3072.09223166802,42.86281644832449,-10.53449586589926,1.933763664073877,0.0909011067824745,83.81259698883058
605096.771,5805243.473,4.91627079,605090.2683,5805256.623,5.274929312,605094.3219,5805248.426,5.051353382,0.376632743,3084.667126616301,39.514019256775924,-11.149502333711707,1.3057132724920733,0.0907489020780524,84.11789871207952
605087.1374,5805238.711,4.678506793,605080.2784,5805251.927,4.946259474,605084.6658,5805243.473,4.774986517,0.360333557,3095.4452885717756,36.32629661528968,-11.13221777494695,0.24820070604217778,0.0861219476192752,84.40213175703825
605078.9648,5805234.564,4.484078495,605071.7055,5805247.506,4.661018544,605076.3437,5805239.237,4.547965494,0.361065787,3104.6601853708185,33.418140965516656,-10.50100604092145,-1.0241606411174007,0.0963882002144499,84.66637926174761
605071.6804,5805230.701,4.323480242,605064.9356,5805244.016,4.420982567,605069.189,5805235.619,4.359494828,0.369372461,3112.8448086634803,30.85618324827124,-11.005439249470616,-1.3927791943261638,0.1212034693852825,84.92105710994835
605065.4825,5805227.415,4.188114914,605059.0554,5805240.985,4.227238232,605063.1023,5805232.441,4.202604349,0.37033815,3119.8062111907743,28.114828207206017,-11.657788242326063,-0.7563689921044756,0.1430929308331262,85.1571528578583
605060.1648,5805224.595,4.078086079,605054.0349,5805238.165,4.07123638,605057.8747,5805229.665,4.075526647,0.373600235,3125.7759576951826,25.53271099414932,-11.051665363551354,-0.7194844334028513,0.1661336570233305,85.3797072039953
605055.5992,5805221.995,3.988437102,605049.6335,5805235.679,3.944302133,605053.2848,5805227.304,3.971315105,0.38795094,3130.9691742454943,23.28346289011424,-8.926547597418068,-1.231232349707928,0.1975798997927875,85.59247343031299
605051.5606,5805219.614,3.912774876,605045.7132,5805233.464,3.838173534,605049.1469,5805225.331,3.881981096,0.412785199,3135.58314687703,21.71837920169313,-5.364046212273993,-3.2298831050587307,0.2318546363391275,85.79753048651628
605047.9732,5805217.499,3.858540599,605042.3278,5805231.425,3.752938559,605045.4361,5805223.758,3.811081522,0.449415329,3139.6528953695956,21.04428073238341,-2.0337536785511516,-7.344309234236377,0.271299869263217,85.98787170938876
605044.6203,5805215.523,3.817399354,605039.2333,5805229.543,3.680123529,605041.9405,5805222.498,3.749110208,0.497459189,3143.421743128329,20.92085825528396,-0.4033498553495018,-11.53209571634955,0.3263236538284342,86.16748973757359
605041.3824,5805213.614,3.788705262,605036.3441,5805227.786,3.618189636,605038.5684,5805221.529,3.693470699,0.558518415,3147.0188285517042,20.89774579690098,-0.24746551415349774,-13.169053376477128,0.4041642775322496,86.33952252082415
605038.1525,5805211.713,3.768332871,605033.6492,5805226.147,3.567545354,605035.299,5805220.859,3.641103343,0.633657915,3150.503218538085,20.838203002351573,-2.2149742680661224,-12.629116166027396,0.5048796614028161,86.50649560214264
605034.7567,5805209.876,3.755754993,605031.2616,5805224.694,3.525261661,605032.251,5805220.5,3.59050165,0.716936193,3153.7794156270934,20.21517071671285,-4.596811449209378,-7.15352485459804,0.6161722802540579,86.666102318581
605030.5146,5805208.309,3.746126727,605029.1835,5805223.498,3.491917192,605029.4529,5805220.423,3.543395846,0.797504228,3156.8394116986224,19.412954752994466,-2.4551267226359466,-5.709741286378702,0.7213011137772622,86.82053788853337
605026.784,5805207.532,3.74015372,605026.6825,5805222.464,3.466211455,605026.6943,5805220.62,3.500047293,0.876498451,3159.6913667297026,19.412954752994466,-8.62108373711233e-15,-13.307757975650135,0.790691466750109,86.96744777769594
605022.3483,5805207.311,3.732882018,605024.3094,5805221.956,3.446539957,605024.1919,5805221.071,3.46382444,0.939624899,3162.4306035986738,19.412954752994466,0.5092668431316734,-12.27314115817497,0.8673860268582935,87.10855132961909
605017.0372,5805208.095,3.725592831,605022.0586,5805222.077,3.431343806,605021.9323,5805221.725,3.438749938,0.974827445,3165.0107397155034,19.544394656675372,0.5024637161071867,-12.81503556486453,0.9225516998419744,87.2410108606666
605012.5119,5805209.949,3.716556093,605019.8272,5805222.898,3.421952805,605019.68,5805222.636,3.427908715,0.979785688,3167.639409615023,19.544394656675372,0.3913467241813829,-12.010109952758011,0.9101354909276446,87.3755082419207
605008.2674,5805213.326,3.703909743,605018.1298,5805224.496,3.415773359,605017.4981,5805223.78,3.434250162,0.935871884,3170.3408471563816,19.6540763940824,2.0057494913466942,-7.405751589367265,0.8585416721850276,87.51334206395221
605006.0231,5805216.612,3.686491661,605016.5456,5805226.637,3.414696929,605015.1528,5805225.31,3.450671479,0.867649405,3173.325202953999,20.16123681875784,2.835245371655064,-9.667775522795818,0.7665339238339176,87.66325201350674
605004.1146,5805219.369,3.662294674,605015.1351,5805229.156,3.41945974,605012.8414,5805227.119,3.470000292,0.791870436,3176.3290749156263,20.495044320645377,2.503637810883661,-8.122788129772411,0.6858365393598781,87.81102115900865
605002.5598,5805222.063,3.629967041,605013.6322,5805231.833,3.429834337,605010.593,5805229.151,3.484766232,0.725520843,3179.383957601992,20.902498511323,3.1303031662532295,-5.964751231368799,0.6100937886089846,87.95860879235032
605000.95,5805224.848,3.586991642,605012.0747,5805234.608,3.444537411,605008.3876,5805231.373,3.491752345,0.66856143,3182.5378463405114,21.428149455591154,3.077049842403492,-7.726428305001512,0.5399733063844782,88.10762086232782
604999.2789,5805227.739,3.532129592,605010.4402,5805237.521,3.460508909,605006.1699,5805233.779,3.48791036,0.617398202,3185.811113403889,21.819816225667914,2.907668188767432,-5.939058639639407,0.4875658211453588,88.25899293321326
604997.6425,5805230.57,3.464090126,605008.6362,5805240.683,3.479390309,605003.9065,5805236.332,3.472807891,0.569782095,3189.184915129807,22.3167024274054,0.33258943951088177,-1.0342359587358418,0.4523358989364163,88.4118732159758
604995.8877,5805233.605,3.38354433,605006.5817,5805243.834,3.50020503,605001.5398,5805239.011,3.445203967,0.528531257,3192.7399000572777,21.873820909608792,-2.177753882390462,3.2857636137118797,0.4238855747258051,88.57276675870935
604994.0632,5805236.763,3.293014318,605004.3996,5805246.942,3.522385475,604999.076,5805241.7,3.404253589,0.484967396,3196.370709652257,21.605120770353256,-0.8262143203967258,6.919661543474967,0.3867349387678796,88.73978138485664
604992.3581,5805239.713,3.205730419,605001.8758,5805249.398,3.543298584,604996.6848,5805244.116,3.359192976,0.454599502,3199.747004763441,21.58829120513444,-0.11642859673697924,10.022490185031586,0.3460691357564314,88.89611518470093
604990.5286,5805242.137,3.118094585,604999.1366,5805251.78,3.563090167,604994.2552,5805246.312,3.310743206,0.432919854,3202.9563627216116,21.569736465334817,-0.17207428069222,10.717969665073444,0.3045095631127382,89.04484107100303
604988.6396,5805244.268,3.031678077,604996.0959,5805253.873,3.579123525,604991.7489,5805248.274,3.259965994,0.41700586,3206.034080156903,21.538701904536445,-0.11615309055338259,11.148210147745905,0.2616867970545727,89.18763062922756
604986.7071,5805245.839,2.951818588,604993.0219,5805255.955,3.591399165,604989.2526,5805249.917,3.209639484,0.403106423,3208.835194753387,21.535554920232777,-0.23017516621008122,12.168282666350754,0.226060391752547,89.31769042841941
604985.0128,5805247.09,2.878637882,604989.551,5805257.678,3.601089335,604986.7947,5805251.247,3.162301878,0.392641212,3211.2982426176422,21.488514507878936,-0.3968676551258726,11.819038080674233,0.1938299815464438,89.43218670443397
604982.9944,5805248.079,2.808474071,604986.2573,5805259.145,3.606628306,604984.2536,5805252.349,3.116503846,0.385922698,3213.786768343657,21.44413741379592,-0.1950846893339607,12.164868285974237,0.1773261507904557,89.5481136558161
604980.7345,5805249.077,2.743251133,604983.058,5805260.137,3.610379663,604981.6076,5805253.233,3.069113159,0.37578752,3216.3784215643204,21.44413741379592,2.856933012002639e-14,13.60002504140153,0.1563048607671406,89.6689696814353
604978.2618,5805249.887,2.682478573,604979.9171,5805260.915,3.610926978,604978.8633,5805253.894,3.019814011,0.363338008,3219.0532072574383,21.44413741379592,0.30628798829953996,13.868523596263175,0.1349490308273887,89.79370240635232
604975.6246,5805250.322,2.624832671,604976.7389,5805261.358,3.609939413,604976.0299,5805254.336,2.983117632,0.363705298,3221.7953993501537,21.523458256795482,0.5293183628759881,14.043654310495198,0.127982202637884,89.92134241273007
